Date,Rate_BRL,Rate_CHI,Bitcoin,Rate_COP
2022-07-07,5.3421,951.1,21610.58,4395.35
2022-07-08,5.2555,969.75,21846.53,4420.75
2022-07-11,5.3785,992.25,20409.54,4575.04
2022-07-12,5.4383,1016.25,19443.28,4626.8
2022-07-13,5.3927,1008.0,19657.01,4490.4
2022-07-14,5.4245,1048.5,20667.93,4493.45
2022-07-15,5.4075,974.01,20926.53,4361.45
2022-07-18,5.4373,947.49,21487.97,4308.83
2022-07-19,5.4142,925.87,23304.71,4321.85
2022-07-21,5.4985,926.5,23123.88,4424.39
2022-07-22,5.498,955.45,22605.38,4464.5
2022-07-25,5.3572,936.5,22171.68,4466.98
2022-07-26,5.3513,924.7,20985.62,4446.58
2022-07-27,5.2441,910.0,22784.97,4422.08
2022-07-28,5.1826,909.75,24033.74,4372.02
2022-07-29,5.1733,900.24,23951.94,4295.52
2022-08-01,5.1866,891.95,23129.11,4269.95
2022-08-02,5.2793,907.63,23029.66,4325.2
2022-08-03,5.284,911.13,23327.08,4307.25
2022-08-04,5.2133,902.3,22513.58,4289.45
2022-08-05,5.1639,916.9,22985.34,4348.02
2022-08-08,5.1129,905.63,24072.39,4316.9
2022-08-09,5.1249,903.88,23144.84,4349.51
2022-08-10,5.0943,888.53,23904.94,4273.0
2022-08-11,5.1568,884.67,24216.28,4228.19
2022-08-12,5.0745,876.05,24240.76,4160.1
2022-08-16,5.1479,880.75,23984.02,4247.59
2022-08-17,5.1663,897.72,23407.4,4345.24
2022-08-18,5.169,929.6,23416.76,4389.88
2022-08-19,5.1703,944.76,21274.36,4377.35
2022-08-22,5.157,941.69,21124.4,4397.12
2022-08-23,5.1052,916.75,21477.74,4357.39
2022-08-24,5.1107,921.38,21692.74,4409.25
2022-08-25,5.1098,897.19,21647.93,4393.1
2022-08-26,5.0637,892.45,20650.41,4403.95
2022-08-29,5.0291,884.75,20177.32,4369.2
2022-08-30,5.122,886.13,19975.94,4421.52
2022-08-31,5.1839,896.0,20196.67,4429.17
2022-09-01,5.2424,895.75,20071.34,4486.85
2022-09-02,5.1701,876.5,19969.21,4482.63
2022-09-05,5.1532,881.7,19742.13,4474.55
2022-09-06,5.2512,892.9,18978.5,4478.55
2022-09-07,5.2357,885.58,19387.15,4404.47
2022-09-08,5.2152,880.93,19379.74,4397.19
2022-09-09,5.1474,909.5,21300.3,4353.27
2022-09-12,5.0921,898.33,22409.58,4359.58
2022-09-13,5.1909,917.55,20240.4,4412.0
2022-09-14,5.164,919.4,19946.38,4386.49
2022-09-15,5.2472,923.75,19852.49,4418.66
2022-09-16,5.2501,923.75,19751.07,4435.9
2022-09-19,5.1691,926.63,19522.21,4406.2
2022-09-20,5.1433,933.9,18974.31,4423.8
2022-09-21,5.173,935.4,18926.45,4403.75
2022-09-22,5.1168,944.7,19247.72,4367.91
2022-09-23,5.2622,970.55,18852.06,4448.02
2022-09-26,5.3905,992.0,19113.38,4544.03
2022-09-27,5.3805,987.33,19072.71,4559.81
2022-09-28,5.3746,956.38,19567.79,4487.17
2022-09-29,5.4001,964.7,19508.14,4530.47
2022-09-30,5.4155,968.69,19425.13,4608.75
2022-10-03,5.1687,938.13,19597.13,4530.05
2022-10-04,5.1778,931.75,20340.91,4498.52
2022-10-05,5.1958,940.13,19988.42,4582.2
2022-10-06,5.2224,943.95,20051.13,4609.27
2022-10-07,5.2034,938.5,19551.56,4622.88
2022-10-10,5.1908,952.98,19241.2,4606.02
2022-10-11,5.3022,928.35,19019.1,4607.25
2022-10-12,5.2521,943.9,19169.43,4607.33
2022-10-13,5.2631,938.25,19386.99,4575.7
2022-10-14,5.3257,962.63,19177.31,4698.5
2022-10-17,5.2826,972.45,19529.38,4685.92
2022-10-18,5.2412,970.25,19367.71,4766.05
2022-10-19,5.2721,974.75,19196.47,4841.75
2022-10-20,5.2147,978.8,19030.39,4906.8
2022-10-21,5.1631,971.9,19181.79,4915.58
2022-10-24,5.3025,985.89,19382.19,4990.7
2022-10-25,5.3175,963.58,20189.29,4976.25
2022-10-26,5.3813,950.49,20752.38,4886.46
2022-10-27,5.342,940.08,20399.52,4822.41
2022-10-28,5.2954,942.43,20635.82,4833.4
2022-10-31,5.1797,943.4,20405.66,4940.08
2022-11-01,5.1468,943.4,20479.4,5008.67
2022-11-02,5.2867,942.17,20175.79,5011.58
2022-11-03,5.1164,944.92,20238.8,5075.25
2022-11-04,5.0592,926.83,21135.44,5120.15
2022-11-08,5.1479,905.3,18698.63,4950.2
2022-11-09,5.1965,906.75,15731.3,4878.71
2022-11-10,5.38,894.05,17807.64,4801.95
2022-11-11,5.3264,891.95,16757.37,4808.95
2022-11-14,5.3252,892.03,16385.41,4805.54
2022-11-15,5.2867,887.15,16890.18,4858.7
2022-11-16,5.3925,910.73,16531.47,4952.85
2022-11-17,5.4056,920.75,16680.76,4992.25
2022-11-18,5.377,941.24,16637.36,4988.42
2022-11-21,5.309,942.1,15631.95,4945.63
2022-11-22,5.3637,927.22,16130.03,4905.27
2022-11-23,5.3496,915.63,16471.9,4890.2
2022-11-24,5.3122,910.5,16543.55,4885.58
2022-11-25,5.3987,922.99,16497.05,4866.17
2022-11-28,5.3657,913.3,16196.39,4834.51
2022-11-29,5.2845,903.75,16460.7,4809.52
2022-11-30,5.1906,894.0,17104.5,4834.25
2022-12-01,5.1916,880.05,16929.96,4765.75
2022-12-02,5.219,883.6,17014.59,4776.65
2022-12-05,5.283,895.92,16972.24,4839.85
2022-12-06,5.2379,879.28,16994.34,4834.0
2022-12-07,5.2164,866.66,16830.68,4827.99
2022-12-09,5.2471,861.76,17113.29,4809.6
2022-12-12,5.2924,867.6,17177.78,4849.2
2022-12-13,5.3047,858.86,17762.0,4763.41
2022-12-14,5.2899,870.8,17828.9,4781.17
2022-12-15,5.3142,878.0,17399.63,4793.72
2022-12-16,5.3073,886.9,16837.95,4787.8
2022-12-19,5.2992,889.7,16586.82,4777.12
2022-12-20,5.2033,886.67,16881.54,4769.23
2022-12-21,5.2021,870.13,16793.1,4770.09
2022-12-22,5.173,873.5,16792.25,4761.78
2022-12-23,5.162,876.75,16811.33,4737.68
2022-12-26,5.2199,878.02,16833.01,4741.75
2022-12-27,5.2933,871.99,16692.55,4765.7
2022-12-28,5.2633,863.1,16517.32,4774.5
2022-12-29,5.2804,857.8,16593.4,4852.5
2023-01-03,5.4627,859.5,16661.86,4896.24
2023-01-04,5.4316,855.61,16821.82,4929.67
2023-01-05,5.3529,852.75,16844.62,4966.75
2023-01-06,5.225,841.0,16927.86,4855.48
2023-01-10,5.2041,828.3,17466.71,4787.6
2023-01-11,5.1647,823.5,17560.6,4733.1
2023-01-12,5.101,818.5,18830.98,4685.04
2023-01-13,5.1034,819.98,19813.55,4688.68
2023-01-16,5.1527,822.24,21133.18,4681.81
2023-01-17,5.1052,815.58,21316.08,4734.3
2023-01-18,5.1815,823.38,20778.65,4696.9
2023-01-19,5.1767,826.01,20939.64,4669.98
2023-01-20,5.2071,815.15,22318.24,4585.58
2023-01-23,5.1959,814.2,22998.16,4544.55
2023-01-24,5.1423,801.65,22904.83,4522.19
2023-01-25,5.0767,802.49,23598.24,4538.83
2023-01-26,5.0702,801.79,23080.96,4519.0
2023-01-27,5.1086,806.18,23092.0,4577.04
2023-01-30,5.1214,807.66,22747.14,4654.9
2023-01-31,5.0757,797.5,22950.56,4670.86
2023-02-01,5.052,791.44,23682.05,4625.24
2023-02-02,5.0436,779.3,23460.05,4619.66
2023-02-03,5.1332,795.9,23383.51,4697.77
2023-02-06,5.151,803.63,22916.21,4786.74
2023-02-07,5.2048,796.28,23199.48,4727.5
2023-02-08,5.2013,800.45,22959.05,4761.02
2023-02-09,5.2752,802.3,21857.43,4736.06
2023-02-10,5.2138,797.22,21540.9,4799.67
2023-02-13,5.1697,792.9,21630.92,4787.75
2023-02-14,5.188,785.6,22252.63,4797.54
2023-02-15,5.2162,793.5,24179.13,4925.01
2023-02-16,5.2198,792.22,24535.46,4924.13
2023-02-17,5.1627,789.0,24487.25,4906.4
2023-02-20,5.1755,798.25,24769.17,4913.74
2023-02-21,5.1755,802.28,24199.85,4959.95
2023-02-22,5.1593,798.78,23805.88,4896.2
2023-02-23,5.1318,807.4,23878.02,4857.38
2023-02-24,5.1997,825.75,23101.79,4837.13
2023-02-27,5.2006,832.2,23384.87,4761.75
2023-02-28,5.2364,827.05,23146.88,4862.66
2023-03-01,5.1805,810.5,23558.34,4832.35
2023-03-02,5.2118,812.75,23415.5,4806.59
2023-03-03,5.1974,803.78,22242.64,4784.42
2023-03-06,5.1587,798.33,22408.87,4704.96
2023-03-07,5.1918,803.75,22055.35,4767.74
2023-03-08,5.142,803.97,22006.5,4777.66
2023-03-10,5.2145,796.9,20101.78,4713.45
2023-03-13,5.2469,805.25,24234.19,4768.17
2023-03-14,5.2542,801.27,24636.25,4740.71
2023-03-15,5.2889,824.1,24391.4,4844.01
2023-03-16,5.2311,824.95,24753.63,4877.04
2023-03-17,5.2787,829.5,26823.38,4827.25
2023-03-21,5.2431,822.3,28154.56,4803.06
2023-03-22,5.2389,809.5,27392.32,4768.04
2023-03-23,5.2993,806.4,28333.0,4742.88
2023-03-24,5.2466,810.28,27618.28,4735.7
2023-03-27,5.1992,805.83,27048.29,4687.87
2023-03-28,5.1663,797.5,27313.73,4668.47
2023-03-29,5.1359,793.83,28393.0,4614.33
2023-03-30,5.0948,789.83,28152.28,4623.09
2023-04-03,5.0649,808.88,27588.08,4604.77
2023-04-04,5.073,808.53,28257.1,4582.35
2023-04-05,5.0346,810.53,28157.09,4568.55
2023-04-10,5.067,818.75,29142.36,4556.34
2023-04-11,5.0068,806.1,30192.1,4509.46
2023-04-12,4.9191,803.63,29968.01,4450.46
2023-04-13,4.9275,795.0,30285.33,4418.67
2023-04-14,4.9088,796.63,30470.31,4414.93
2023-04-17,4.9426,800.55,29459.36,4437.46
2023-04-18,4.986,795.48,30422.0,4491.38
2023-04-19,5.076,794.08,29249.26,4520.89
2023-04-20,5.0494,792.95,28203.91,4537.3
2023-04-21,5.0093,802.58,27272.1,4514.3
2023-04-24,5.0346,813.08,27460.55,4482.52
2023-04-25,5.0524,812.2,27979.6,4477.33
2023-04-26,5.0457,805.6,28417.5,4534.0
2023-04-27,4.9824,802.13,29633.43,4652.06
2023-04-28,4.988,807.25,29354.75,4695.27
2023-05-02,5.0409,810.23,28695.82,4694.14
2023-05-03,4.9945,803.9,28528.95,4662.52
2023-05-04,4.984,798.5,28884.06,4602.98
2023-05-05,4.951,794.38,29524.75,4524.86
2023-05-08,5.0097,797.35,27562.71,4508.6
2023-05-09,4.9864,789.1,27659.74,4556.24
2023-05-10,4.9446,788.2,27875.64,4547.33
2023-05-11,4.9315,793.95,27009.45,4567.13
2023-05-12,4.9214,785.0,26447.7,4552.89
2023-05-15,4.8913,786.4,27354.85,4492.5
2023-05-16,4.9409,799.33,26956.57,4526.18
2023-05-17,4.9374,793.58,27337.78,4505.75
2023-05-18,4.9653,795.66,26726.05,4520.41
2023-05-19,4.9982,798.64,26839.54,4531.19
2023-05-23,4.9721,802.7,27223.3,4478.25
2023-05-24,4.9604,807.3,26401.81,4447.98
2023-05-25,5.0415,808.51,26490.2,4489.13
2023-05-26,4.9947,798.99,26759.28,4445.77
2023-05-29,5.0177,805.79,27693.13,4431.25
2023-05-30,5.0376,804.84,27772.51,4392.75
2023-05-31,5.0556,809.53,27117.1,4451.11
2023-06-01,5.0138,803.35,26868.32,4396.88
2023-06-02,4.9586,799.25,27183.62,4349.6
2023-06-05,4.9331,799.53,25641.7,4281.15
2023-06-06,4.9115,796.22,26945.16,4228.0
2023-06-07,4.9263,791.6,26363.47,4209.54
2023-06-08,4.8482,787.17,26645.5,4170.58
2023-06-09,4.8811,788.59,26444.43,4170.08
2023-06-13,4.8634,803.58,25849.13,4195.05
2023-06-14,4.811,801.25,24928.57,4172.51
2023-06-15,4.8137,793.85,25547.99,4153.36
2023-06-16,4.8232,794.5,26394.71,4162.25
2023-06-20,4.7881,803.85,28169.64,4161.11
2023-06-21,4.7638,803.97,29985.4,4146.48
2023-06-22,4.7697,804.45,30157.31,4101.45
2023-06-23,4.7849,806.6,30928.74,4187.48
2023-06-26,4.7688,806.26,30163.13,4172.82
2023-06-27,4.8125,797.77,30655.23,4170.0
2023-06-28,4.8499,800.45,30104.08,4146.6
2023-06-29,4.8564,803.45,30400.46,4166.01
2023-06-30,4.7854,802.25,30390.91,4171.7
2023-07-04,4.8405,798.61,30807.48,4140.0
2023-07-05,4.8498,796.93,30470.54,4137.63
2023-07-06,4.9179,803.03,30315.91,4188.39
2023-07-07,4.8719,808.38,30272.41,4155.0
2023-07-10,4.8991,813.38,30785.96,4163.0
2023-07-11,4.8538,815.73,30578.75,4183.62
2023-07-12,4.8205,811.63,30351.84,4127.82
2023-07-13,4.8018,810.79,31386.0,4096.17
2023-07-14,4.7888,814.7,30206.0,4071.52
2023-07-17,4.8092,817.63,29931.93,4039.11
2023-07-18,4.8134,814.65,29784.08,3996.45
2023-07-19,4.7921,807.44,29966.89,3977.0
2023-07-21,4.7824,822.8,29883.66,3955.2
2023-07-24,4.7299,828.75,29145.13,3949.3
2023-07-25,4.7537,828.68,29229.74,3959.36
2023-07-26,4.7382,823.38,29589.43,3943.95
2023-07-27,4.7436,829.78,29143.93,3934.65
2023-07-28,4.7322,829.25,29342.44,3916.0
2023-07-31,4.7259,838.75,29206.8,3891.2
2023-08-01,4.7916,840.6,29212.88,3955.84
2023-08-02,4.8104,849.47,29119.79,4057.05
2023-08-03,4.9161,851.75,29284.99,4156.25
2023-08-04,4.8756,852.17,28937.67,4065.52
2023-08-08,4.8984,862.78,29984.24,4078.52
2023-08-09,4.9042,861.79,29483.38,4016.23
2023-08-10,4.8925,845.95,29421.05,3951.98
2023-08-11,4.9078,859.35,29387.01,3968.88
2023-08-14,4.9615,854.6,29366.8,4035.1
2023-08-15,4.9837,857.15,29171.58,4087.63
2023-08-16,4.9917,869.38,28940.39,4131.48
2023-08-17,4.9766,867.85,27642.0,4100.21
2023-08-18,4.9703,868.9,26071.78,4130.84
2023-08-22,4.9382,869.13,25856.99,4110.38
2023-08-23,4.8576,855.97,26591.76,4085.23
2023-08-24,4.8833,844.3,26016.62,4087.98
2023-08-25,4.8744,845.2,26048.87,4127.58
2023-08-28,4.8733,855.5,25981.81,4110.88
2023-08-29,4.855,858.15,27579.74,4099.87
2023-08-30,4.8885,851.92,27253.38,4091.73
2023-08-31,4.955,852.29,26013.12,4095.81
2023-09-01,4.9497,851.68,25759.54,4064.0
2023-09-04,4.938,858.58,25828.28,4052.75
2023-09-05,4.971,874.58,25705.85,4084.0
2023-09-06,4.9787,873.13,25669.79,4074.4
2023-09-07,4.9446,884.64,26002.0,4038.93
2023-09-08,4.9856,896.25,25902.0,4023.5
2023-09-11,4.9309,892.34,25087.36,3989.61
2023-09-12,4.9482,894.22,26074.38,3983.74
2023-09-13,4.9163,882.65,26225.8,3950.23
2023-09-14,4.8707,889.05,26578.75,3920.54
2023-09-15,4.8647,884.65,26418.35,3924.17
2023-09-18,4.8549,884.64,26774.69,3926.35
2023-09-19,4.867,884.64,27192.0,3911.24
2023-09-20,4.8798,882.08,27094.68,3916.77
2023-09-21,4.9351,888.54,26601.66,3924.0
2023-09-22,4.9367,893.26,26537.68,3978.84
2023-09-25,4.9636,902.15,26289.25,4052.08
2023-09-26,4.9906,903.9,26148.13,4064.2
2023-09-27,5.0442,910.75,26238.72,4093.75
2023-09-28,5.033,906.75,27089.32,4075.77
2023-09-29,5.0341,891.53,26903.18,4067.88
2023-10-02,5.0622,908.51,27842.16,4158.75
2023-10-03,5.1677,916.98,27396.6,4217.5
2023-10-04,5.1579,915.3,27659.68,4264.25
2023-10-05,5.1683,913.75,27479.0,4349.5
2023-10-06,5.146,918.74,27995.25,4339.4
2023-10-09,5.1375,926.26,27576.46,4317.6
2023-10-10,5.0544,930.47,27405.48,4229.44
2023-10-11,5.0504,928.52,26717.11,4229.66
2023-10-12,5.0653,938.95,26737.69,4224.77
2023-10-13,5.0786,940.0,26976.51,4237.16
2023-10-17,5.0387,937.7,28459.42,4192.0
2023-10-18,5.0591,942.76,28260.0,4236.7
2023-10-19,5.0653,939.85,28728.04,4229.78
2023-10-20,5.0343,941.83,29601.0,4225.28
2023-10-23,5.0127,934.0,31537.58,4225.03
2023-10-24,4.9921,928.13,33651.38,4217.31
2023-10-25,4.9955,925.37,34680.57,4195.28
2023-10-26,4.9879,933.18,34191.55,4128.66
2023-10-27,5.0143,926.26,33836.54,4108.29
2023-10-30,5.0448,907.5,34439.91,4066.04
2023-10-31,5.0381,897.38,34650.56,4119.25
2023-11-01,4.9555,895.0,35455.73,4105.54
2023-11-02,4.9002,888.51,34917.45,4046.5
2023-11-03,4.9032,875.23,34621.06,3977.38
2023-11-07,4.8791,886.28,35501.52,4014.48
2023-11-08,4.9096,903.53,35593.56,4080.5
2023-11-09,4.9395,912.53,36541.56,4025.69
2023-11-10,4.9095,913.25,37292.81,4035.0
2023-11-14,4.8649,891.51,35585.81,3968.75
2023-11-15,4.9002,887.75,37647.84,4022.5
2023-11-16,4.8685,881.25,35965.5,4091.27
2023-11-17,4.9098,885.0,36418.61,4092.48
2023-11-20,4.8544,875.85,37426.45,4036.14
2023-11-21,4.8992,870.13,36841.04,4072.5
2023-11-22,4.9083,874.88,37625.0,4070.25
2023-11-23,4.9038,876.14,37253.9,4067.35
2023-11-24,4.9021,869.05,37858.25,4039.62
2023-11-27,4.8988,872.15,37032.56,3976.94
2023-11-28,4.8711,868.33,37967.5,3953.98
2023-11-29,4.906,867.98,37737.0,3992.32
2023-11-30,4.9195,869.72,37750.77,4035.48
2023-12-01,4.8828,855.5,38796.61,3967.85
2023-12-04,4.9449,869.95,42036.51,4017.72
2023-12-05,4.9287,880.35,43900.51,3998.2
2023-12-06,4.9026,872.53,43822.33,4000.4
2023-12-07,4.9056,870.72,43390.95,3991.38
2023-12-11,4.9388,882.13,41182.0,3985.75
2023-12-12,4.9663,875.83,41088.75,3996.19
2023-12-13,4.9183,876.55,42993.29,3998.52
2023-12-14,4.9122,866.05,42994.83,3967.0
2023-12-15,4.9438,875.3,42240.95,3938.0
2023-12-18,4.9036,871.68,42614.99,3935.5
2023-12-19,4.8642,861.7,42495.81,3935.25
2023-12-20,4.9146,871.75,43449.76,3941.62
2023-12-21,4.8812,880.13,44004.47,3948.24
2023-12-22,4.861,889.0,43747.1,3905.59
2023-12-26,4.8214,892.92,42340.74,3858.45
2023-12-27,4.833,882.75,43395.74,3829.26
2023-12-28,4.8572,885.1,42472.51,3854.92
2024-01-02,4.9173,885.25,45127.01,3881.5
2024-01-03,4.9191,880.18,42938.06,3920.38
2024-01-04,4.9011,889.33,44488.33,3933.5
2024-01-05,4.8759,890.13,43970.52,3877.54
2024-01-09,4.9072,917.73,45427.01,3939.31
2024-01-10,4.893,915.53,45945.61,3941.25
2024-01-11,4.8712,911.0,46163.13,3924.73
2024-01-12,4.8544,909.23,43426.6,3912.53
2024-01-15,4.8656,911.38,42687.31,3906.25
2024-01-16,4.927,925.0,43434.42,3942.69
2024-01-17,4.9313,922.85,42637.06,3966.11
2024-01-18,4.9299,918.06,41069.92,3918.32
2024-01-19,4.9299,910.49,41602.18,3910.64
2024-01-22,4.9852,909.63,39815.45,3901.38
2024-01-23,4.9503,913.4,39201.77,3953.31
2024-01-24,4.9328,910.25,39765.38,3917.13
2024-01-25,4.9166,909.45,39904.41,3941.18
2024-01-26,4.9109,922.5,41994.36,3912.6
2024-01-29,4.948,930.1,43185.4,3930.0
2024-01-30,4.9501,931.45,43547.31,3915.0
2024-01-31,4.9554,929.08,42458.43,3914.9
2024-02-01,4.9127,932.55,43085.26,3888.25
2024-02-02,4.9704,947.55,42979.38,3935.8
2024-02-05,4.9824,956.0,42342.38,3966.59
2024-02-06,4.9591,948.98,43163.65,3953.5
2024-02-07,4.9717,954.13,44188.33,3958.39
2024-02-08,4.9972,965.5,45331.74,3948.51
2024-02-09,4.9544,970.27,47547.04,3922.34
2024-02-12,4.9633,970.6,49843.24,3915.39
2024-02-13,4.9633,970.34,49563.06,3925.2
2024-02-14,4.974,958.15,51772.71,3917.5
2024-02-15,4.9739,967.62,51371.31,3909.5
2024-02-16,4.9661,971.9,52016.4,3908.54
2024-02-19,4.9606,966.58,51906.55,3912.7
2024-02-20,4.927,962.61,52037.65,3921.9
2024-02-21,4.9382,970.79,51388.56,3925.48
2024-02-22,4.9644,979.38,51650.63,3929.02
2024-02-23,4.9943,980.18,50981.2,3964.07
2024-02-26,4.9809,988.7,54656.39,3958.87
2024-02-27,4.9342,981.28,56731.14,3933.04
2024-02-28,4.9707,977.1,60550.68,3925.0
2024-02-29,4.9708,966.5,61430.64,3925.76
2024-03-01,4.955,966.0,62589.24,3947.61
2024-03-04,4.9481,975.5,67494.73,3941.96
2024-03-05,4.9583,980.37,63330.43,3945.02
2024-03-06,4.9455,984.65,66481.26,3921.27
2024-03-07,4.935,981.61,67332.89,3916.7
2024-03-08,4.9833,961.65,68398.85,3901.75
2024-03-11,4.9779,966.83,72115.85,3915.11
2024-03-12,4.972,959.73,71063.39,3924.38
2024-03-13,4.972,945.5,73157.29,3904.33
2024-03-14,4.9898,940.63,70681.39,3893.81
2024-03-15,4.9959,942.95,67859.14,3882.89
2024-03-18,5.0255,948.75,67352.39,3896.5
2024-03-19,5.0307,965.75,63749.51,3879.7
2024-03-20,4.9681,967.28,67078.54,3893.73
2024-03-21,4.979,972.8,65466.78,3902.02
2024-03-22,5.0015,982.88,63509.03,3894.44
2024-03-26,4.9816,980.55,69825.01,3856.88
2024-03-27,4.9852,980.25,68862.16,3852.31
2024-04-01,5.0553,984.9,69767.89,3864.23
2024-04-02,5.0584,975.53,65702.14,3829.73
2024-04-03,5.0391,954.89,65742.2,3813.0
2024-04-04,5.0556,942.38,67948.37,3767.95
2024-04-05,5.0665,949.1,67660.41,3766.05
2024-04-08,5.0295,944.13,71706.37,3770.01
2024-04-09,5.0093,941.55,69127.2,3773.99
2024-04-10,5.0748,954.55,69807.51,3810.85
2024-04-11,5.0925,955.7,70509.59,3827.47
2024-04-12,5.1182,969.5,67127.64,3861.6
2024-04-15,5.1856,979.1,63152.49,3902.36
2024-04-16,5.2829,981.84,63039.97,3917.05
2024-04-17,5.2421,977.83,60855.27,3901.73
2024-04-18,5.2485,965.78,63528.51,3938.2
2024-04-19,5.2021,955.3,64071.26,3910.34
2024-04-22,5.1663,953.4,66538.41,3915.84
2024-04-23,5.1264,954.6,66353.7,3909.38
2024-04-24,5.1481,950.75,64049.7,3939.21
2024-04-25,5.1592,949.51,64796.69,3955.52
2024-04-26,5.1166,950.4,63939.27,3902.9
2024-04-29,5.1205,941.55,62943.49,3866.4
2024-04-30,5.1934,960.33,59868.89,3919.57
2024-05-02,5.1119,946.03,58743.14,3905.05
2024-05-03,5.0725,939.25,62928.89,3913.25
2024-05-06,5.0763,930.63,63301.55,3896.05
2024-05-07,5.0717,936.98,62973.05,3887.56
2024-05-08,5.0909,937.73,61568.87,3899.26
2024-05-09,5.1416,925.22,62633.68,3898.75
2024-05-10,5.1581,925.45,60501.2,3889.21
2024-05-14,5.1294,915.9,61579.46,3847.0
2024-05-15,5.1366,904.65,65981.66,3823.17
2024-05-16,5.1296,897.83,65279.32,3829.75
2024-05-17,5.1045,889.45,66926.64,3829.43
2024-05-20,5.1045,888.33,69522.56,3817.92
2024-05-21,5.123,888.13,69711.51,3814.15
2024-05-22,5.1516,910.07,69411.32,3827.96
2024-05-23,5.1449,909.5,67753.41,3866.94
2024-05-24,5.168,902.35,68849.43,3874.83
2024-05-27,5.1713,900.9,69590.89,3874.4
2024-05-28,5.1607,896.75,68241.51,3846.53
2024-05-29,5.2038,911.48,67410.37,3875.0
2024-05-30,5.1348,917.95,68469.51,3868.91
2024-05-31,5.2461,918.25,67630.41,3867.04
2024-06-04,5.2876,907.4,70422.79,3936.57
2024-06-05,5.2984,909.42,71216.04,3935.27
2024-06-06,5.2541,908.15,70688.73,3937.61
2024-06-07,5.3453,920.2,69270.57,3934.5
2024-06-11,5.3656,922.55,67280.16,3985.31
2024-06-12,5.4143,916.63,68083.66,4027.61
2024-06-13,5.3643,917.49,66676.76,4147.88
2024-06-14,5.3764,934.8,65734.85,4139.44
2024-06-17,5.4206,936.05,66375.54,4130.58
2024-06-18,5.4352,936.98,64891.21,4137.0
2024-06-19,5.4349,932.15,64851.51,4160.85
2024-06-20,5.4501,930.52,65060.38,4172.91
2024-06-21,5.432,942.7,64168.01,4145.99
2024-06-24,5.3905,945.74,59474.74,4091.17
2024-06-25,5.4516,941.4,61914.64,4099.33
2024-06-26,5.5212,951.53,60954.51,4136.72
2024-06-27,5.5004,955.38,61418.85,4167.98
2024-06-28,5.594,940.23,60118.16,4153.08
2024-07-02,5.6764,945.58,61922.42,4128.61
2024-07-03,5.5531,940.53,59542.7,4102.34
2024-07-04,5.4853,935.0,58329.01,4097.38
2024-07-05,5.4601,937.38,56354.49,4087.41
2024-07-08,5.4703,940.05,56258.41,4048.04
2024-07-09,5.4212,930.6,57928.24,4016.03
2024-07-10,5.4161,911.33,57404.96,3969.92
2024-07-11,5.4386,912.78,57553.71,3978.4
2024-07-12,5.4292,905.45,57558.83,3922.1
2024-07-15,5.4453,909.38,63779.01,3947.79
2024-07-16,5.4289,936.85,64695.41,3982.46
2024-07-17,5.4826,925.0,64523.61,4002.71
2024-07-18,5.5445,942.85,63818.99,4044.66
2024-07-19,5.5978,946.78,66985.87,4037.56
2024-07-22,5.5768,941.8,68147.89,3995.69
2024-07-23,5.5856,946.31,65854.09,4010.93
2024-07-24,5.6546,948.65,66042.98,4042.73
2024-07-25,5.6447,951.13,65275.46,4031.75
2024-07-26,5.6563,952.23,67448.64,4024.06
2024-07-29,5.6152,955.8,67367.26,4065.92
2024-07-30,5.6129,953.65,66174.57,4084.93
2024-07-31,5.6505,941.65,64559.96,4063.9
2024-08-01,5.7462,952.48,64694.03,4087.66
2024-08-02,5.7281,950.6,62551.57,4132.0
2024-08-05,5.7228,954.1,54395.26,4156.5
2024-08-06,5.6627,944.88,56571.57,4139.52
2024-08-08,5.547,936.28,59537.8,4073.0
2024-08-09,5.5087,932.2,60776.95,4072.09
2024-08-12,5.4965,933.48,58856.37,4055.28
2024-08-13,5.4554,930.88,60587.07,4032.41
2024-08-14,5.4736,934.58,59157.9,4019.63
2024-08-15,5.4837,928.5,56681.01,4011.71
2024-08-16,5.4715,938.13,59299.16,4030.25
2024-08-20,5.4769,924.1,59310.72,4010.55
2024-08-21,5.4888,915.88,61246.11,4029.54
2024-08-22,5.584,919.89,60683.46,4063.99
2024-08-23,5.4859,908.23,63685.64,4028.51
2024-08-26,5.4948,905.15,63448.51,4024.91
2024-08-27,5.5089,907.78,61853.2,4038.35
2024-08-28,5.5676,912.04,59347.96,4096.5
2024-08-29,5.6278,911.7,59532.78,4120.09
2024-08-30,5.6068,910.68,59045.4,4177.58
2024-09-02,5.6178,917.78,59003.52,4165.62
2024-09-03,5.6443,929.38,58213.26,4185.7
2024-09-04,5.6418,943.33,58043.68,4172.84
2024-09-05,5.573,941.78,56074.06,4158.04
2024-09-06,5.5994,943.99,52856.51,4174.4
2024-09-09,5.5849,944.78,57021.01,4243.67
2024-09-10,5.6602,948.94,57575.28,4280.35
2024-09-11,5.6624,942.38,57495.02,4269.8
2024-09-12,5.6257,930.65,58194.64,4208.77
2024-09-13,5.5646,926.25,59878.39,4184.62
2024-09-16,5.5111,922.45,57668.86,4233.9
2024-09-17,5.4833,931.85,60137.4,4211.66
2024-09-18,5.461,926.05,60232.24,4182.07
2024-09-19,5.4255,926.05,63042.1,4160.62
2024-09-20,5.5107,926.05,62823.51,4151.59
