Fecha sistema,Fecha (Mes año),Índice ,Variación mensual (%),Variación anual (%),Variación año corrido (%),Orden_División,División del gasto
24/04/2026 08:50:06,2020-08-31 00:00:00,104.96232,-0.0055,1.8781,1.11558,30,Total
24/04/2026 08:50:06,2020-08-31 00:00:00,110.73698,-0.4504,4.66189,4.66564,,Alimentos y bebidas no alcohólicas
24/04/2026 08:50:06,2020-08-31 00:00:00,104.20563,0.06958,1.63676,0.72261,,"Alojamiento, agua, electricidad, gas y otros combustibles"
24/04/2026 08:50:06,2020-08-31 00:00:00,107.82599,0.31963,3.35672,2.22649,,Bebidas alcohólicas y tabaco
24/04/2026 08:50:06,2020-08-31 00:00:00,105.10686,0.49325,2.68937,2.0916,,Bienes y servicios diversos
24/04/2026 08:50:06,2020-08-31 00:00:00,107.03882,-3.48353,2.16229,1.21574,,Educación
24/04/2026 08:50:06,2020-08-31 00:00:00,100.27874,3.59683,-1.5755,-2.38886,,Información y comunicación
24/04/2026 08:50:06,2020-08-31 00:00:00,101.41126,-0.04976,-0.87947,-1.10453,,"Muebles, artículos para el hogar y para la conservación ordinaria del hogar"
24/04/2026 08:50:06,2020-08-31 00:00:00,97.44566,-0.99692,-2.88184,-3.22284,,Prendas de vestir y calzado
24/04/2026 08:50:06,2020-08-31 00:00:00,104.1844,0.16863,2.32545,0.46816,,Recreación y cultura
24/04/2026 08:50:06,2020-08-31 00:00:00,106.42872,0.17696,3.40748,2.10933,,Restaurantes y hoteles
24/04/2026 08:50:06,2020-08-31 00:00:00,107.26921,0.69967,5.3695,4.32802,,Salud
24/04/2026 08:50:06,2020-08-31 00:00:00,102.92319,0.26968,0.29007,-0.47296,,Transporte
24/04/2026 08:50:06,2020-09-30 00:00:00,105.29436,0.31634,1.96742,1.43545,30,Total
24/04/2026 08:50:06,2020-09-30 00:00:00,110.68723,-0.04492,4.13422,4.61863,,Alimentos y bebidas no alcohólicas
24/04/2026 08:50:06,2020-09-30 00:00:00,104.73926,0.51209,1.94507,1.2384,,"Alojamiento, agua, electricidad, gas y otros combustibles"
24/04/2026 08:50:06,2020-09-30 00:00:00,107.98512,0.14758,3.68505,2.37735,,Bebidas alcohólicas y tabaco
24/04/2026 08:50:06,2020-09-30 00:00:00,105.5182,0.39135,2.76228,2.49114,,Bienes y servicios diversos
24/04/2026 08:50:06,2020-09-30 00:00:00,104.07177,-2.77194,-1.55906,-1.5899,,Educación
24/04/2026 08:50:06,2020-09-30 00:00:00,102.83804,2.55218,0.95296,0.10235,,Información y comunicación
24/04/2026 08:50:06,2020-09-30 00:00:00,101.52713,0.11425,-0.8375,-0.99154,,"Muebles, artículos para el hogar y para la conservación ordinaria del hogar"
24/04/2026 08:50:06,2020-09-30 00:00:00,97.70019,0.2612,-2.7514,-2.97005,,Prendas de vestir y calzado
24/04/2026 08:50:06,2020-09-30 00:00:00,104.16611,-0.01755,2.74439,0.45053,,Recreación y cultura
24/04/2026 08:50:06,2020-09-30 00:00:00,106.72744,0.28068,3.35163,2.39593,,Restaurantes y hoteles
24/04/2026 08:50:06,2020-09-30 00:00:00,107.57094,0.28128,5.37595,4.62147,,Salud
24/04/2026 08:50:06,2020-09-30 00:00:00,103.77682,0.82939,1.07123,0.35251,,Transporte
24/04/2026 08:50:06,2020-10-31 00:00:00,105.23455,-0.0568,1.74814,1.37784,30,Total
24/04/2026 08:50:06,2020-10-31 00:00:00,110.3384,-0.31515,3.54257,4.28892,,Alimentos y bebidas no alcohólicas
24/04/2026 08:50:06,2020-10-31 00:00:00,104.67196,-0.06426,1.6865,1.17334,,"Alojamiento, agua, electricidad, gas y otros combustibles"
24/04/2026 08:50:06,2020-10-31 00:00:00,108.11493,0.12021,3.51311,2.50042,,Bebidas alcohólicas y tabaco
24/04/2026 08:50:06,2020-10-31 00:00:00,105.30047,-0.20635,2.51036,2.27965,,Bienes y servicios diversos
24/04/2026 08:50:06,2020-10-31 00:00:00,101.48806,-2.48262,-4.03305,-4.03305,,Educación
24/04/2026 08:50:06,2020-10-31 00:00:00,102.70893,-0.12554,0.88325,-0.02332,,Información y comunicación
24/04/2026 08:50:06,2020-10-31 00:00:00,101.56375,0.03607,-0.75343,-0.95583,,"Muebles, artículos para el hogar y para la conservación ordinaria del hogar"
24/04/2026 08:50:06,2020-10-31 00:00:00,97.57541,-0.12771,-2.91765,-3.09397,,Prendas de vestir y calzado
24/04/2026 08:50:06,2020-10-31 00:00:00,104.22569,0.05719,2.32467,0.50798,,Recreación y cultura
24/04/2026 08:50:06,2020-10-31 00:00:00,106.97231,0.22943,3.47689,2.63086,,Restaurantes y hoteles
24/04/2026 08:50:06,2020-10-31 00:00:00,107.65089,0.07433,5.09288,4.69923,,Salud
24/04/2026 08:50:06,2020-10-31 00:00:00,104.70938,0.89862,1.84031,1.2543,,Transporte
24/04/2026 08:50:06,2020-11-30 00:00:00,105.07719,-0.14954,1.48947,1.22623,30,Total
24/04/2026 08:50:06,2020-11-30 00:00:00,110.40521,0.06055,4.09155,4.35206,,Alimentos y bebidas no alcohólicas
24/04/2026 08:50:06,2020-11-30 00:00:00,104.78618,0.10913,1.49498,1.28375,,"Alojamiento, agua, electricidad, gas y otros combustibles"
24/04/2026 08:50:06,2020-11-30 00:00:00,108.28648,0.15868,3.22184,2.66307,,Bebidas alcohólicas y tabaco
24/04/2026 08:50:06,2020-11-30 00:00:00,105.46832,0.1594,2.60555,2.44269,,Bienes y servicios diversos
24/04/2026 08:50:06,2020-11-30 00:00:00,100.44561,-1.02717,-5.01879,-5.01879,,Educación
24/04/2026 08:50:06,2020-11-30 00:00:00,102.23573,-0.46072,0.47525,-0.48393,,Información y comunicación
24/04/2026 08:50:06,2020-11-30 00:00:00,101.24881,-0.31009,-1.17065,-1.26296,,"Muebles, artículos para el hogar y para la conservación ordinaria del hogar"
24/04/2026 08:50:06,2020-11-30 00:00:00,93.95774,-3.70757,-6.62242,-6.68683,,Prendas de vestir y calzado
24/04/2026 08:50:06,2020-11-30 00:00:00,103.6876,-0.51628,1.39721,-0.01092,,Recreación y cultura
24/04/2026 08:50:06,2020-11-30 00:00:00,107.27225,0.28039,3.43718,2.91863,,Restaurantes y hoteles
24/04/2026 08:50:06,2020-11-30 00:00:00,107.78726,0.12667,5.00648,4.83186,,Salud
24/04/2026 08:50:06,2020-11-30 00:00:00,104.68069,-0.0274,1.70808,1.22655,,Transporte
24/04/2026 08:50:06,2020-12-31 00:00:00,105.47602,0.37956,1.61045,1.61045,30,Total
24/04/2026 08:50:06,2020-12-31 00:00:00,110.87593,0.42636,4.79698,4.79698,,Alimentos y bebidas no alcohólicas
24/04/2026 08:50:06,2020-12-31 00:00:00,105.33528,0.52402,1.8145,1.8145,,"Alojamiento, agua, electricidad, gas y otros combustibles"
24/04/2026 08:50:06,2020-12-31 00:00:00,108.23479,-0.04774,2.61406,2.61406,,Bebidas alcohólicas y tabaco
24/04/2026 08:50:06,2020-12-31 00:00:00,105.54406,0.07181,2.51626,2.51626,,Bienes y servicios diversos
24/04/2026 08:50:06,2020-12-31 00:00:00,98.33082,-2.1054,-7.01853,-7.01853,,Educación
24/04/2026 08:50:06,2020-12-31 00:00:00,102.62739,0.3831,-0.10269,-0.10269,,Información y comunicación
24/04/2026 08:50:06,2020-12-31 00:00:00,101.56282,0.31014,-0.95673,-0.95673,,"Muebles, artículos para el hogar y para la conservación ordinaria del hogar"
24/04/2026 08:50:06,2020-12-31 00:00:00,96.72718,2.94754,-3.93638,-3.93638,,Prendas de vestir y calzado
24/04/2026 08:50:06,2020-12-31 00:00:00,104.40401,0.69093,0.67994,0.67994,,Recreación y cultura
24/04/2026 08:50:06,2020-12-31 00:00:00,107.80178,0.49363,3.42667,3.42667,,Restaurantes y hoteles
24/04/2026 08:50:06,2020-12-31 00:00:00,107.92112,0.12419,4.96205,4.96205,,Salud
24/04/2026 08:50:06,2020-12-31 00:00:00,104.80741,0.12105,1.34909,1.34909,,Transporte
24/04/2026 08:50:06,2021-01-31 00:00:00,105.90748,0.40906,1.59721,0.40906,30,Total
24/04/2026 08:50:06,2021-01-31 00:00:00,112.47697,1.44399,5.51166,1.44399,,Alimentos y bebidas no alcohólicas
24/04/2026 08:50:06,2021-01-31 00:00:00,105.47032,0.1282,1.89863,0.1282,,"Alojamiento, agua, electricidad, gas y otros combustibles"
24/04/2026 08:50:06,2021-01-31 00:00:00,108.44741,0.19645,2.39429,0.19645,,Bebidas alcohólicas y tabaco
24/04/2026 08:50:06,2021-01-31 00:00:00,105.93099,0.36661,2.17644,0.36661,,Bienes y servicios diversos
24/04/2026 08:50:06,2021-01-31 00:00:00,98.33082,0,-7.01853,0,,Educación
24/04/2026 08:50:06,2021-01-31 00:00:00,102.4675,-0.1558,-0.64187,-0.1558,,Información y comunicación
24/04/2026 08:50:06,2021-01-31 00:00:00,101.82254,0.25572,-1.20934,0.25572,,"Muebles, artículos para el hogar y para la conservación ordinaria del hogar"
24/04/2026 08:50:06,2021-01-31 00:00:00,96.32833,-0.41235,-4.5387,-0.41235,,Prendas de vestir y calzado
24/04/2026 08:50:06,2021-01-31 00:00:00,103.54892,-0.81902,-0.62694,-0.81902,,Recreación y cultura
24/04/2026 08:50:06,2021-01-31 00:00:00,108.4993,0.64704,3.20316,0.64704,,Restaurantes y hoteles
24/04/2026 08:50:06,2021-01-31 00:00:00,108.20166,0.25994,4.62224,0.25994,,Salud
24/04/2026 08:50:06,2021-01-31 00:00:00,105.54327,0.70211,1.3494,0.70211,,Transporte
24/04/2026 08:50:06,2021-02-28 00:00:00,106.58091,0.63587,1.5631,1.04753,30,Total
24/04/2026 08:50:06,2021-02-28 00:00:00,112.98934,0.45553,5.01853,1.9061,,Alimentos y bebidas no alcohólicas
24/04/2026 08:50:06,2021-02-28 00:00:00,105.76072,0.27534,1.69793,0.40389,,"Alojamiento, agua, electricidad, gas y otros combustibles"
24/04/2026 08:50:06,2021-02-28 00:00:00,108.78398,0.31035,2.1959,0.50741,,Bebidas alcohólicas y tabaco
24/04/2026 08:50:06,2021-02-28 00:00:00,106.58593,0.61827,2.43103,0.98715,,Bienes y servicios diversos
24/04/2026 08:50:06,2021-02-28 00:00:00,101.83351,3.56215,-8.10234,3.56215,,Educación
24/04/2026 08:50:06,2021-02-28 00:00:00,102.37843,-0.08692,-0.63156,-0.24259,,Información y comunicación
24/04/2026 08:50:06,2021-02-28 00:00:00,102.79697,0.95699,-0.61011,1.21516,,"Muebles, artículos para el hogar y para la conservación ordinaria del hogar"
24/04/2026 08:50:06,2021-02-28 00:00:00,98.08107,1.81954,-3.10215,1.39969,,Prendas de vestir y calzado
24/04/2026 08:50:06,2021-02-28 00:00:00,104.39976,0.82168,-0.04597,-0.00407,,Recreación y cultura
24/04/2026 08:50:06,2021-02-28 00:00:00,109.24658,0.68874,3.35699,1.34024,,Restaurantes y hoteles
24/04/2026 08:50:06,2021-02-28 00:00:00,108.83796,0.58808,4.55573,0.84955,,Salud
24/04/2026 08:50:06,2021-02-28 00:00:00,106.1973,0.61967,1.69684,1.32613,,Transporte
24/04/2026 08:50:06,2021-03-31 00:00:00,107.12387,0.50944,1.50655,1.56231,30,Total
24/04/2026 08:50:06,2021-03-31 00:00:00,114.27944,1.14178,3.92044,3.06965,,Alimentos y bebidas no alcohólicas
24/04/2026 08:50:06,2021-03-31 00:00:00,106.49573,0.69497,1.8398,1.10167,,"Alojamiento, agua, electricidad, gas y otros combustibles"
24/04/2026 08:50:06,2021-03-31 00:00:00,109.28783,0.46317,2.43824,0.97293,,Bebidas alcohólicas y tabaco
24/04/2026 08:50:06,2021-03-31 00:00:00,106.72915,0.13436,2.14366,1.12284,,Bienes y servicios diversos
24/04/2026 08:50:06,2021-03-31 00:00:00,102.07764,0.23973,-7.90588,3.81042,,Educación
24/04/2026 08:50:06,2021-03-31 00:00:00,101.50614,-0.85202,-1.50263,-1.09255,,Información y comunicación
24/04/2026 08:50:06,2021-03-31 00:00:00,103.10107,0.29582,-0.61415,1.51458,,"Muebles, artículos para el hogar y para la conservación ordinaria del hogar"
24/04/2026 08:50:06,2021-03-31 00:00:00,98.53044,0.45816,-2.70504,1.86427,,Prendas de vestir y calzado
24/04/2026 08:50:06,2021-03-31 00:00:00,103.85026,-0.52634,-0.20326,-0.53039,,Recreación y cultura
24/04/2026 08:50:06,2021-03-31 00:00:00,109.68474,0.40107,3.60959,1.74668,,Restaurantes y hoteles
24/04/2026 08:50:06,2021-03-31 00:00:00,109.18066,0.31487,4.37616,1.1671,,Salud
24/04/2026 08:50:06,2021-03-31 00:00:00,106.6544,0.43043,2.20902,1.76227,,Transporte
24/04/2026 08:50:06,2021-04-30 00:00:00,107.75837,0.5923,1.94778,2.16386,30,Total
24/04/2026 08:50:06,2021-04-30 00:00:00,116.67317,2.09464,3.97645,5.22858,,Alimentos y bebidas no alcohólicas
24/04/2026 08:50:06,2021-04-30 00:00:00,106.95882,0.43485,2.12628,1.54131,,"Alojamiento, agua, electricidad, gas y otros combustibles"
24/04/2026 08:50:06,2021-04-30 00:00:00,109.84414,0.50903,2.83445,1.48691,,Bebidas alcohólicas y tabaco
24/04/2026 08:50:06,2021-04-30 00:00:00,107.10159,0.34896,2.27391,1.47572,,Bienes y servicios diversos
24/04/2026 08:50:06,2021-04-30 00:00:00,102.95807,0.86251,-7.12345,4.70579,,Educación
24/04/2026 08:50:06,2021-04-30 00:00:00,100.36288,-1.12629,0.37259,-2.20654,,Información y comunicación
24/04/2026 08:50:06,2021-04-30 00:00:00,103.47994,0.36747,-0.31471,1.88761,,"Muebles, artículos para el hogar y para la conservación ordinaria del hogar"
24/04/2026 08:50:06,2021-04-30 00:00:00,98.16833,-0.36751,-2.68136,1.48991,,Prendas de vestir y calzado
24/04/2026 08:50:06,2021-04-30 00:00:00,103.91795,0.06519,-0.16345,-0.46555,,Recreación y cultura
24/04/2026 08:50:06,2021-04-30 00:00:00,110.09175,0.37108,3.83183,2.12424,,Restaurantes y hoteles
24/04/2026 08:50:06,2021-04-30 00:00:00,109.63728,0.41822,4.28369,1.5902,,Salud
24/04/2026 08:50:06,2021-04-30 00:00:00,107.05573,0.37629,3.51611,2.14519,,Transporte
24/04/2026 08:50:06,2021-05-31 00:00:00,108.83537,0.99945,3.29566,3.18494,30,Total
24/04/2026 08:50:06,2021-05-31 00:00:00,122.94268,5.37356,9.51764,10.88311,,Alimentos y bebidas no alcohólicas
24/04/2026 08:50:06,2021-05-31 00:00:00,107.21951,0.24373,2.57581,1.78879,,"Alojamiento, agua, electricidad, gas y otros combustibles"
24/04/2026 08:50:06,2021-05-31 00:00:00,110.08131,0.21591,2.7687,1.70603,,Bebidas alcohólicas y tabaco
24/04/2026 08:50:06,2021-05-31 00:00:00,107.36378,0.2448,2.63946,1.72413,,Bienes y servicios diversos
24/04/2026 08:50:06,2021-05-31 00:00:00,103.02091,0.06103,-7.10625,4.7697,,Educación
24/04/2026 08:50:06,2021-05-31 00:00:00,97.18122,-3.17015,0.31986,-5.30674,,Información y comunicación
24/04/2026 08:50:06,2021-05-31 00:00:00,103.81449,0.3233,1.72925,2.21702,,"Muebles, artículos para el hogar y para la conservación ordinaria del hogar"
24/04/2026 08:50:06,2021-05-31 00:00:00,98.24865,0.08182,-2.32741,1.57295,,Prendas de vestir y calzado
24/04/2026 08:50:06,2021-05-31 00:00:00,104.10091,0.17605,-0.02726,-0.29032,,Recreación y cultura
24/04/2026 08:50:06,2021-05-31 00:00:00,111.0405,0.86178,4.75999,3.00432,,Restaurantes y hoteles
24/04/2026 08:50:06,2021-05-31 00:00:00,109.93747,0.2738,4.12396,1.86836,,Salud
24/04/2026 08:50:06,2021-05-31 00:00:00,107.40514,0.32638,4.3443,2.47857,,Transporte
24/04/2026 08:50:06,2021-06-30 00:00:00,108.78189,-0.04914,3.63476,3.13424,30,Total
24/04/2026 08:50:06,2021-06-30 00:00:00,121.686,-1.02217,8.51546,9.7497,,Alimentos y bebidas no alcohólicas
24/04/2026 08:50:06,2021-06-30 00:00:00,107.27868,0.05518,3.1817,1.84496,,"Alojamiento, agua, electricidad, gas y otros combustibles"
24/04/2026 08:50:06,2021-06-30 00:00:00,110.34632,0.24074,2.80408,1.95088,,Bebidas alcohólicas y tabaco
24/04/2026 08:50:06,2021-06-30 00:00:00,107.65314,0.26952,3.15131,1.99829,,Bienes y servicios diversos
24/04/2026 08:50:06,2021-06-30 00:00:00,103.02091,0,-7.10647,4.7697,,Educación
24/04/2026 08:50:06,2021-06-30 00:00:00,96.92094,-0.26784,0.10954,-5.56036,,Información y comunicación
24/04/2026 08:50:06,2021-06-30 00:00:00,104.17907,0.35119,2.67989,2.57599,,"Muebles, artículos para el hogar y para la conservación ordinaria del hogar"
24/04/2026 08:50:06,2021-06-30 00:00:00,98.26906,0.02076,-0.24994,1.59404,,Prendas de vestir y calzado
24/04/2026 08:50:06,2021-06-30 00:00:00,104.15134,0.04844,0.18318,-0.24202,,Recreación y cultura
24/04/2026 08:50:06,2021-06-30 00:00:00,111.80096,0.68486,5.51732,3.70975,,Restaurantes y hoteles
24/04/2026 08:50:06,2021-06-30 00:00:00,110.19455,0.23384,4.02101,2.10657,,Salud
24/04/2026 08:50:06,2021-06-30 00:00:00,107.50728,0.0951,5.00245,2.57603,,Transporte
24/04/2026 08:50:06,2021-07-31 00:00:00,109.13542,0.32499,3.97009,3.46942,30,Total
24/04/2026 08:50:06,2021-07-31 00:00:00,122.15161,0.38263,9.81106,10.16964,,Alimentos y bebidas no alcohólicas
24/04/2026 08:50:06,2021-07-31 00:00:00,107.61432,0.31287,3.34297,2.1636,,"Alojamiento, agua, electricidad, gas y otros combustibles"
24/04/2026 08:50:06,2021-07-31 00:00:00,110.64221,0.26815,2.9398,2.22426,,Bebidas alcohólicas y tabaco
24/04/2026 08:50:06,2021-07-31 00:00:00,107.99203,0.3148,3.25177,2.31938,,Bienes y servicios diversos
24/04/2026 08:50:06,2021-07-31 00:00:00,103.02091,0,-7.10647,4.7697,,Educación
24/04/2026 08:50:06,2021-07-31 00:00:00,96.814,-0.11034,0.01744,-5.66457,,Información y comunicación
24/04/2026 08:50:06,2021-07-31 00:00:00,104.42209,0.23327,2.91769,2.81527,,"Muebles, artículos para el hogar y para la conservación ordinaria del hogar"
24/04/2026 08:50:06,2021-07-31 00:00:00,98.44853,0.18263,0.02198,1.77959,,Prendas de vestir y calzado
24/04/2026 08:50:06,2021-07-31 00:00:00,104.54905,0.38186,0.51923,0.13892,,Recreación y cultura
24/04/2026 08:50:06,2021-07-31 00:00:00,112.694,0.79877,6.0742,4.53815,,Restaurantes y hoteles
24/04/2026 08:50:06,2021-07-31 00:00:00,110.48763,0.26597,3.72098,2.37814,,Salud
24/04/2026 08:50:06,2021-07-31 00:00:00,107.75558,0.23096,4.97749,2.81294,,Transporte
24/04/2026 08:50:06,2021-08-31 00:00:00,109.62372,0.44742,4.44102,3.93236,30,Total
24/04/2026 08:50:06,2021-08-31 00:00:00,123.46647,1.07641,11.49525,11.35552,,Alimentos y bebidas no alcohólicas
24/04/2026 08:50:06,2021-08-31 00:00:00,107.82088,0.19195,3.46934,2.3597,,"Alojamiento, agua, electricidad, gas y otros combustibles"
24/04/2026 08:50:06,2021-08-31 00:00:00,110.88188,0.21662,2.8341,2.4457,,Bebidas alcohólicas y tabaco
24/04/2026 08:50:06,2021-08-31 00:00:00,108.30026,0.28542,3.03824,2.61142,,Bienes y servicios diversos
24/04/2026 08:50:06,2021-08-31 00:00:00,103.65462,0.61513,-3.16166,5.41417,,Educación
24/04/2026 08:50:06,2021-08-31 00:00:00,96.63969,-0.18004,-3.62894,-5.83441,,Información y comunicación
24/04/2026 08:50:06,2021-08-31 00:00:00,104.73348,0.2982,3.27599,3.12187,,"Muebles, artículos para el hogar y para la conservación ordinaria del hogar"
24/04/2026 08:50:06,2021-08-31 00:00:00,98.52002,0.07262,1.10253,1.8535,,Prendas de vestir y calzado
24/04/2026 08:50:06,2021-08-31 00:00:00,104.75122,0.19337,0.54405,0.33256,,Recreación y cultura
24/04/2026 08:50:06,2021-08-31 00:00:00,113.80463,0.98553,6.93038,5.56841,,Restaurantes y hoteles
24/04/2026 08:50:06,2021-08-31 00:00:00,110.76824,0.25397,3.26191,2.63815,,Salud
24/04/2026 08:50:06,2021-08-31 00:00:00,108.1262,0.34395,5.05524,3.16656,,Transporte
24/04/2026 08:50:06,2021-09-30 00:00:00,110.04332,0.38276,4.51017,4.33018,30,Total
24/04/2026 08:50:06,2021-09-30 00:00:00,124.40961,0.76389,12.39743,12.20614,,Alimentos y bebidas no alcohólicas
24/04/2026 08:50:06,2021-09-30 00:00:00,108.24976,0.39777,3.35166,2.76686,,"Alojamiento, agua, electricidad, gas y otros combustibles"
24/04/2026 08:50:06,2021-09-30 00:00:00,111.33773,0.41111,3.1047,2.86686,,Bebidas alcohólicas y tabaco
24/04/2026 08:50:06,2021-09-30 00:00:00,108.82423,0.48381,3.13313,3.10787,,Bienes y servicios diversos
24/04/2026 08:50:06,2021-09-30 00:00:00,101.27231,-2.29832,-2.68994,2.99142,,Educación
24/04/2026 08:50:06,2021-09-30 00:00:00,96.71771,0.08073,-5.95142,-5.75839,,Información y comunicación
24/04/2026 08:50:06,2021-09-30 00:00:00,105.1303,0.37888,3.54897,3.51258,,"Muebles, artículos para el hogar y para la conservación ordinaria del hogar"
24/04/2026 08:50:06,2021-09-30 00:00:00,98.60114,0.08233,0.92216,1.93736,,Prendas de vestir y calzado
24/04/2026 08:50:06,2021-09-30 00:00:00,105.55257,0.76501,1.33101,1.10011,,Recreación y cultura
24/04/2026 08:50:06,2021-09-30 00:00:00,114.43437,0.55335,7.22113,6.15257,,Restaurantes y hoteles
24/04/2026 08:50:06,2021-09-30 00:00:00,111.29563,0.47612,3.46254,3.12683,,Salud
24/04/2026 08:50:06,2021-09-30 00:00:00,108.76625,0.59195,4.80785,3.77725,,Transporte
24/04/2026 08:50:06,2021-10-31 00:00:00,110.05802,0.01336,4.58354,4.34412,30,Total
24/04/2026 08:50:06,2021-10-31 00:00:00,125.52041,0.89286,13.7595,13.20799,,Alimentos y bebidas no alcohólicas
24/04/2026 08:50:06,2021-10-31 00:00:00,108.56269,0.28908,3.71707,3.06394,,"Alojamiento, agua, electricidad, gas y otros combustibles"
24/04/2026 08:50:06,2021-10-31 00:00:00,111.85081,0.46084,3.45548,3.34091,,Bebidas alcohólicas y tabaco
24/04/2026 08:50:06,2021-10-31 00:00:00,109.14158,0.29162,3.64777,3.40855,,Bienes y servicios diversos
24/04/2026 08:50:06,2021-10-31 00:00:00,101.19706,-0.0743,-0.28674,2.91489,,Educación
24/04/2026 08:50:06,2021-10-31 00:00:00,90.14661,-6.7941,-12.23099,-12.16126,,Información y comunicación
24/04/2026 08:50:06,2021-10-31 00:00:00,105.43756,0.29227,3.81417,3.81512,,"Muebles, artículos para el hogar y para la conservación ordinaria del hogar"
24/04/2026 08:50:06,2021-10-31 00:00:00,95.19747,-3.45196,-2.43704,-1.58148,,Prendas de vestir y calzado
24/04/2026 08:50:06,2021-10-31 00:00:00,105.33005,-0.21082,1.05959,0.88698,,Recreación y cultura
24/04/2026 08:50:06,2021-10-31 00:00:00,115.04428,0.53298,7.54585,6.71835,,Restaurantes y hoteles
24/04/2026 08:50:06,2021-10-31 00:00:00,111.85737,0.50473,3.90752,3.64734,,Salud
24/04/2026 08:50:06,2021-10-31 00:00:00,109.30645,0.49666,4.39031,4.29268,,Transporte
24/04/2026 08:50:06,2021-11-30 00:00:00,110.60314,0.4953,5.25894,4.86093,30,Total
24/04/2026 08:50:06,2021-11-30 00:00:00,127.33811,1.44813,15.33705,14.84738,,Alimentos y bebidas no alcohólicas
24/04/2026 08:50:06,2021-11-30 00:00:00,108.86214,0.27583,3.88978,3.34822,,"Alojamiento, agua, electricidad, gas y otros combustibles"
24/04/2026 08:50:06,2021-11-30 00:00:00,112.33756,0.43517,3.74107,3.79062,,Bebidas alcohólicas y tabaco
24/04/2026 08:50:06,2021-11-30 00:00:00,109.48444,0.31414,3.80789,3.7334,,Bienes y servicios diversos
24/04/2026 08:50:06,2021-11-30 00:00:00,101.19706,0,0.74812,2.91489,,Educación
24/04/2026 08:50:06,2021-11-30 00:00:00,90.22462,0.08653,-11.74845,-12.08525,,Información y comunicación
24/04/2026 08:50:06,2021-11-30 00:00:00,105.72867,0.2761,4.42461,4.10175,,"Muebles, artículos para el hogar y para la conservación ordinaria del hogar"
24/04/2026 08:50:06,2021-11-30 00:00:00,94.60107,-0.62648,0.68471,-2.19805,,Prendas de vestir y calzado
24/04/2026 08:50:06,2021-11-30 00:00:00,104.80762,-0.49599,1.08019,0.38659,,Recreación y cultura
24/04/2026 08:50:06,2021-11-30 00:00:00,116.11684,0.9323,8.24499,7.71329,,Restaurantes y hoteles
24/04/2026 08:50:06,2021-11-30 00:00:00,112.18213,0.29033,4.07736,3.94826,,Salud
24/04/2026 08:50:06,2021-11-30 00:00:00,109.82441,0.47386,4.91372,4.78687,,Transporte
24/04/2026 08:50:06,2021-12-31 00:00:00,111.40659,0.72642,5.62267,5.62267,30,Total
24/04/2026 08:50:06,2021-12-31 00:00:00,129.98477,2.07845,17.23443,17.23443,,Alimentos y bebidas no alcohólicas
24/04/2026 08:50:06,2021-12-31 00:00:00,109.20879,0.31843,3.67731,3.67731,,"Alojamiento, agua, electricidad, gas y otros combustibles"
24/04/2026 08:50:06,2021-12-31 00:00:00,113.21522,0.78127,4.60151,4.60151,,Bebidas alcohólicas y tabaco
24/04/2026 08:50:06,2021-12-31 00:00:00,109.96164,0.43586,4.18553,4.18553,,Bienes y servicios diversos
24/04/2026 08:50:06,2021-12-31 00:00:00,101.04177,-0.15346,2.75696,2.75696,,Educación
24/04/2026 08:50:06,2021-12-31 00:00:00,90.21203,-0.01395,-12.09752,-12.09752,,Información y comunicación
24/04/2026 08:50:06,2021-12-31 00:00:00,105.96763,0.22601,4.33703,4.33703,,"Muebles, artículos para el hogar y para la conservación ordinaria del hogar"
24/04/2026 08:50:06,2021-12-31 00:00:00,94.21441,-0.40873,-2.5978,-2.5978,,Prendas de vestir y calzado
24/04/2026 08:50:06,2021-12-31 00:00:00,105.48691,0.64813,1.03722,1.03722,,Recreación y cultura
24/04/2026 08:50:06,2021-12-31 00:00:00,117.32359,1.03925,8.8327,8.8327,,Restaurantes y hoteles
24/04/2026 08:50:06,2021-12-31 00:00:00,112.22092,0.03458,3.98421,3.98421,,Salud
24/04/2026 08:50:06,2021-12-31 00:00:00,110.77065,0.86159,5.68971,5.68971,,Transporte
24/04/2026 08:50:06,2022-01-31 00:00:00,113.26233,1.66574,6.9446,1.66574,30,Total
24/04/2026 08:50:06,2022-01-31 00:00:00,134.90979,3.78892,19.94436,3.78892,,Alimentos y bebidas no alcohólicas
24/04/2026 08:50:06,2022-01-31 00:00:00,109.71205,0.46082,4.02173,0.46082,,"Alojamiento, agua, electricidad, gas y otros combustibles"
24/04/2026 08:50:06,2022-01-31 00:00:00,114.02764,0.71759,5.14557,0.71759,,Bebidas alcohólicas y tabaco
24/04/2026 08:50:06,2022-01-31 00:00:00,111.37753,1.28762,5.14159,1.28762,,Bienes y servicios diversos
24/04/2026 08:50:06,2022-01-31 00:00:00,101.04177,0,2.75696,0,,Educación
24/04/2026 08:50:06,2022-01-31 00:00:00,90.33063,0.13147,-11.8446,0.13147,,Información y comunicación
24/04/2026 08:50:06,2022-01-31 00:00:00,109.07024,2.92789,7.11797,2.92789,,"Muebles, artículos para el hogar y para la conservación ordinaria del hogar"
24/04/2026 08:50:06,2022-01-31 00:00:00,98.01189,4.03068,1.74772,4.03068,,Prendas de vestir y calzado
24/04/2026 08:50:06,2022-01-31 00:00:00,106.09913,0.58037,2.4628,0.58037,,Recreación y cultura
