Date,Dif Rates,Rate_COP
2024-12-27,-4.499,4408.03
2024-12-30,-4.590000000000001,4404.8
2024-12-31,-4.470000000000001,4405.77
2025-01-02,-4.555999999999999,4375.3
2025-01-03,-4.636,4346.85
2025-01-07,-4.6850000000000005,4340.06
2025-01-08,-4.671,4327.2
2025-01-09,-4.6610000000000005,4332.0
2025-01-10,-4.664000000000001,4345.0
2025-01-13,-4.6770000000000005,4306.75
2025-01-14,-4.682999999999999,4294.5
2025-01-15,-4.684,4302.14
2025-01-16,-4.674,4343.73
2025-01-17,-4.674,4335.35
2025-01-20,-4.680000000000001,4318.75
2025-01-21,-4.680000000000001,4306.16
2025-01-22,-4.671,4266.2
2025-01-23,-4.623000000000001,4230.88
2025-01-24,-4.634,4178.25
2025-01-27,-4.641,4198.48
2025-01-28,-4.635,4219.0
2025-01-29,-4.639000000000001,4169.15
2025-01-30,-4.634999999999999,4155.03
2025-01-31,-4.62,4209.33
2025-02-03,-4.652000000000001,4161.71
2025-02-04,-4.654,4160.14
2025-02-05,-4.647,4176.42
2025-02-06,-4.642,4135.67
2025-02-07,-4.634,4122.38
2025-02-10,-4.629,4137.3
2025-02-11,-4.649000000000001,4139.46
2025-02-12,-4.683,4167.04
2025-02-13,-4.635999999999999,4139.08
2025-02-14,-4.6259999999999994,4126.25
2025-02-17,-4.6240000000000006,4126.85
2025-02-18,-4.582999999999999,4093.0
2025-02-19,-4.595000000000001,4101.37
2025-02-20,-4.6259999999999994,4076.72
2025-02-21,-4.620000000000001,4082.25
2025-02-24,-4.621,4118.26
2025-02-25,-4.635999999999999,4128.66
2025-02-26,-4.632,4103.88
2025-02-27,-4.608999999999999,4131.46
2025-02-28,-4.562,4154.14
2025-03-03,-4.628,4108.13
2025-03-04,-4.629,4159.5
2025-03-05,-4.6129999999999995,4112.75
2025-03-06,-4.604000000000001,4102.99
2025-03-07,-4.6129999999999995,4130.83
2025-03-10,-4.622,4179.77
2025-03-11,-4.626999999999999,4132.3
2025-03-12,-4.64,4107.04
2025-03-13,-4.656,4124.38
2025-03-14,-4.651000000000001,4100.22
2025-03-17,-4.632,4072.39
2025-03-18,-4.646,4118.11
2025-03-19,-4.665,4162.88
2025-03-20,-4.665,4171.58
2025-03-21,-4.655,4144.75
2025-03-25,-4.6259999999999994,4107.81
2025-03-26,-4.605,4129.0
2025-03-27,-4.594,4170.55
2025-03-28,-4.6129999999999995,4201.7
2025-03-31,-4.564,4182.91
2025-04-01,-4.562,4145.5
2025-04-02,-4.582,4156.13
2025-04-03,-4.561000000000001,4156.2
2025-04-04,-4.603,4274.23
2025-04-07,-4.622,4384.8
2025-04-08,-4.552,4425.25
2025-04-09,-4.531000000000001,4319.28
2025-04-10,-4.581,4333.35
2025-04-11,-4.621,4276.97
2025-04-14,-4.622999999999999,4298.31
2025-04-15,-4.592,4355.02
2025-04-16,-4.642,4305.77
2025-04-21,-4.640000000000001,4281.54
2025-04-22,-4.655,4294.62
2025-04-23,-4.674,4306.42
2025-04-24,-4.664000000000001,4266.84
2025-04-25,-4.622999999999999,4217.75
2025-04-28,-4.592999999999999,4217.08
2025-04-29,-4.594,4186.64
2025-04-30,-4.542999999999999,4226.88
2025-05-01,-4.563,4242.65
2025-05-02,-4.364,4250.16
2025-05-05,-4.397,4300.22
2025-05-06,-4.407,4305.67
2025-05-07,-4.424,4284.83
2025-05-08,-4.431,4251.67
2025-05-09,-4.438,4224.45
2025-05-12,-4.444,4226.51
2025-05-13,-4.425,4219.56
2025-05-14,-4.437,4181.17
2025-05-15,-4.415,4200.56
2025-05-16,-4.424,4176.25
2025-05-19,-4.436000000000001,4173.03
2025-05-20,-4.457000000000001,4167.2
2025-05-21,-4.4670000000000005,4176.57
2025-05-22,-4.465,4175.38
2025-05-23,-4.4670000000000005,4150.95
2025-05-26,-4.471,4149.95
2025-05-27,-4.424,4112.01
2025-05-28,-4.407,4124.92
2025-05-29,-4.4079999999999995,4119.47
2025-05-30,-4.386000000000001,4160.22
2025-06-03,-4.413,4107.95
2025-06-04,-4.451,4108.95
2025-06-05,-4.437,4108.8
2025-06-06,-4.44,4115.39
2025-06-09,-4.441,4141.54
2025-06-10,-4.451,4205.71
2025-06-11,-4.45,4180.19
2025-06-12,-4.45,4153.25
2025-06-13,-4.4479999999999995,4131.56
2025-06-16,-4.4079999999999995,4104.95
2025-06-17,-4.419,4099.86
2025-06-18,-4.4479999999999995,4068.2
2025-06-19,-4.4479999999999995,4077.72
2025-06-20,-4.44,4094.82
2025-06-24,-4.430000000000001,4077.5
2025-06-25,-4.374,4061.75
2025-06-26,-4.336,4040.25
2025-06-27,-4.3389999999999995,4099.51
2025-07-01,-4.287999999999999,4027.35
2025-07-02,-4.327999999999999,3994.4
2025-07-03,-4.378,3983.84
2025-07-04,-4.377000000000001,3984.45
2025-07-07,-4.398,4043.05
2025-07-08,-4.388,4047.23
2025-07-09,-4.408999999999999,4007.9
2025-07-10,-4.418,4010.75
2025-07-11,-4.418,4000.65
2025-07-14,-4.4,4001.53
2025-07-15,-4.36,4027.01
2025-07-16,-4.388999999999999,4014.09
2025-07-17,-4.390000000000001,4019.74
2025-07-18,-4.430000000000001,4015.52
2025-07-21,-4.45,4044.73
2025-07-22,-4.45,4075.65
2025-07-23,-4.453,4044.73
2025-07-24,-4.435,4072.67
2025-07-25,-4.376,4140.37
2025-07-28,-4.371999999999999,4166.29
2025-07-29,-4.373,4142.13
2025-07-30,-4.41,4181.7
2025-07-31,-4.3389999999999995,4185.58
2025-08-01,-4.388,4127.2
2025-08-04,-4.398999999999999,4097.52
2025-08-05,-4.390000000000001,4089.69
2025-08-06,-4.388,4046.19
2025-08-08,-4.379,4050.11
2025-08-11,-4.388,4034.21
2025-08-12,-4.367,4017.76
2025-08-13,-4.397,4028.49
2025-08-14,-4.386000000000001,4052.4
2025-08-15,-4.3660000000000005,4014.7
2025-08-19,-4.398,4032.15
2025-08-20,-4.417000000000001,4020.48
2025-08-21,-4.41,4030.6
2025-08-22,-4.37,4010.8
2025-08-25,-4.358,4026.1
2025-08-26,-4.348,4054.23
2025-08-27,-4.367,4029.23
2025-08-28,-4.390000000000001,4026.55
2025-08-29,-4.3870000000000005,4017.05
2025-09-01,-4.3870000000000005,4016.55
2025-09-02,-4.337000000000001,4003.04
2025-09-03,-4.337000000000001,4005.4
2025-09-04,-4.317,3987.1
2025-09-05,-4.306000000000001,3959.51
2025-09-08,-4.327,3940.35
2025-09-09,-4.328999999999999,3922.1
2025-09-10,-4.337000000000001,3924.25
2025-09-11,-4.317,3893.02
2025-09-12,-4.307,3896.5
2025-09-15,-4.218,3905.95
2025-09-16,-4.3389999999999995,3870.56
2025-09-17,-4.3500000000000005,3877.68
2025-09-18,-4.590000000000001,3894.98
2025-09-19,-4.590000000000001,3865.37
2025-09-22,-4.590000000000001,3846.2
2025-09-23,-4.608999999999999,3856.86
2025-09-24,-4.598999999999999,3883.29
2025-09-25,-4.5489999999999995,3904.35
2025-09-26,-4.57,3900.6
2025-09-29,-4.601,3919.32
2025-09-30,-4.49,3920.46
2025-10-01,-4.528,3879.38
2025-10-02,-4.528,3885.67
2025-10-03,-4.551,3869.8
2025-10-06,-4.578999999999999,3854.89
2025-10-07,-4.591,3875.21
2025-10-08,-4.61,3891.88
2025-10-09,-4.601,3885.77
2025-10-10,-4.581999999999999,3923.53
2025-10-14,-4.54,3924.17
2025-10-15,-4.44,3894.88
2025-10-16,-4.430000000000001,3844.59
2025-10-17,-4.5489999999999995,3831.32
2025-10-20,-4.57,3884.52
2025-10-21,-4.497999999999999,3892.88
2025-10-22,-4.518,3909.61
2025-10-23,-4.487,3882.05
2025-10-24,-4.488999999999999,3852.07
2025-10-27,-4.457000000000001,3848.27
2025-10-28,-4.419,3897.41
2025-10-29,-4.460000000000001,3873.6
2025-10-30,-4.688999999999999,3862.4
2025-10-31,-4.510000000000001,3854.68
2025-11-04,-4.731,3857.9
2025-11-05,-4.82,3834.5
2025-11-06,-4.808,3785.9
2025-11-07,-4.802,3783.68
2025-11-10,-4.781,3754.4
2025-11-11,-4.783,3736.47
2025-11-12,-4.753,3707.02
2025-11-13,-4.734,3745.98
2025-11-14,-4.784,3755.13
2025-11-17,-4.734,3755.94
2025-11-18,-4.796000000000001,3722.17
2025-11-19,-4.8260000000000005,3713.67
2025-11-20,-4.824999999999999,3763.92
2025-11-21,-4.802,3807.4
2025-11-24,-4.768999999999999,3801.71
2025-11-25,-4.7170000000000005,3813.3
2025-11-26,-4.673000000000001,3729.34
2025-11-27,-4.660000000000001,3743.55
2025-11-28,-4.537999999999999,3755.34
2025-12-01,-4.492,3815.61
2025-12-02,-4.542,3811.0
2025-12-03,-4.694,3763.79
2025-12-04,-4.766,3799.05
2025-12-05,-4.741,3842.61
2025-12-09,-4.785,3864.73
2025-12-10,-4.821,3839.77
2025-12-11,-5.061,3802.73
2025-12-12,-5.056000000000001,3800.46
2025-12-15,-4.977,3830.05
2025-12-16,-5.037000000000001,3843.64
2025-12-17,-5.037000000000001,3864.8
2025-12-18,-5.067,3859.92
2025-12-19,-5.066000000000001,3823.85
2025-12-22,-5.048,3783.35
2025-12-23,-5.068,3760.55
2025-12-24,-5.07,3736.1
2025-12-26,-4.976000000000001,3697.0
2025-12-29,-4.993,3748.3
2025-12-30,-5.034999999999999,3777.62
