Date,Rate_BRL,Rate_CHI,Rate_COP
2018-01-12,3.2055,603.19,2859.18
2018-01-15,3.2158,602.58,2839.5
2018-01-16,3.2244,605.24,2866.36
2018-01-17,3.2228,605.96,2847.8
2018-01-18,3.2115,605.4,2841.75
2018-01-19,3.1962,608.13,2849.3
2018-01-22,3.2041,606.1,2851.54
2018-01-23,3.2394,609.2,2855.19
2018-01-24,3.142,602.99,2812.77
2018-01-25,3.1325,598.82,2790.5
2018-01-26,3.1482,601.73,2810.95
2018-01-29,3.1553,603.75,2846.5
2018-01-30,3.1814,607.36,2849.1
2018-01-31,3.1869,601.2,2826.71
2018-02-01,3.1704,596.85,2790.77
2018-02-02,3.2196,603.0,2839.34
2018-02-05,3.2532,601.19,2846.5
2018-02-06,3.2348,599.58,2828.7
2018-02-07,3.2713,595.0,2845.4
2018-02-08,3.2852,602.78,2887.0
2018-02-09,3.3021,603.83,2941.77
2018-02-12,3.2439,599.28,2889.69
2018-02-13,3.2439,597.35,2904.5
2018-02-14,3.2247,594.95,2870.05
2018-02-15,3.2313,593.34,2853.06
2018-02-16,3.2304,593.27,2845.13
2018-02-19,3.2334,594.85,2844.3
2018-02-20,3.2533,595.21,2861.2
2018-02-21,3.2662,594.9,2882.23
2018-02-22,3.2522,594.34,2861.8
2018-02-23,3.2387,591.44,2840.89
2018-02-26,3.2249,587.19,2836.68
2018-02-27,3.2504,591.0,2857.85
2018-02-28,3.2477,594.28,2863.78
2018-03-01,3.2515,595.21,2878.5
2018-03-02,3.2534,599.15,2879.77
2018-03-05,3.2431,598.55,2855.71
2018-03-06,3.211,599.46,2851.26
2018-03-07,3.2437,602.69,2865.03
2018-03-08,3.2649,606.18,2874.99
2018-03-09,3.2559,602.71,2869.52
2018-03-12,3.262,603.85,2845.52
2018-03-13,3.2609,602.63,2853.3
2018-03-14,3.2607,601.17,2843.4
2018-03-15,3.2852,605.63,2845.02
2018-03-16,3.2808,608.26,2852.65
2018-03-20,3.3116,610.63,2870.43
2018-03-21,3.2729,605.78,2849.47
2018-03-22,3.3152,607.71,2859.9
2018-03-23,3.3126,607.77,2841.38
2018-03-26,3.3143,605.07,2800.52
2018-03-27,3.3257,604.41,2781.93
2018-03-28,3.3216,604.28,2795.02
2018-04-02,3.3112,605.35,2792.54
2018-04-03,3.3407,603.51,2778.65
2018-04-04,3.3298,603.49,2793.5
2018-04-05,3.3452,603.43,2790.57
2018-04-06,3.3682,605.05,2792.92
2018-04-09,3.422,603.8,2777.41
2018-04-10,3.4089,601.04,2767.75
2018-04-11,3.3747,597.91,2716.88
2018-04-12,3.413,596.81,2704.78
2018-04-13,3.4229,594.48,2708.18
2018-04-16,3.4195,596.45,2725.2
2018-04-17,3.408,596.38,2723.89
2018-04-18,3.3804,594.59,2710.19
2018-04-19,3.3844,595.53,2731.7
2018-04-20,3.413,596.01,2758.7
2018-04-23,3.4526,602.79,2814.05
2018-04-24,3.4734,598.67,2783.31
2018-04-25,3.4852,604.16,2810.84
2018-04-26,3.4756,602.98,2816.37
2018-04-27,3.4574,607.84,2804.66
2018-04-30,3.5072,613.66,2799.51
2018-05-02,3.5504,619.05,2829.74
2018-05-03,3.5272,619.65,2857.83
2018-05-04,3.5293,621.71,2844.84
2018-05-07,3.551,629.46,2828.52
2018-05-08,3.5617,634.76,2864.7
2018-05-09,3.5924,633.27,2860.82
2018-05-10,3.5499,624.29,2822.08
2018-05-11,3.6003,619.78,2836.13
2018-05-15,3.6549,632.05,2873.57
2018-05-16,3.6761,630.23,2856.42
2018-05-17,3.6968,632.32,2904.5
2018-05-18,3.7377,636.76,2923.93
2018-05-21,3.6778,627.31,2876.48
2018-05-22,3.6481,624.86,2853.5
2018-05-23,3.6284,624.14,2875.54
2018-05-24,3.6469,625.88,2858.0
2018-05-25,3.6534,623.66,2887.71
2018-05-28,3.7348,624.59,2879.0
2018-05-29,3.7256,629.91,2902.87
2018-05-30,3.7239,627.92,2874.79
2018-05-31,3.6333,632.01,2889.53
2018-06-01,3.7661,631.1,2864.8
2018-06-05,3.8091,632.28,2866.4
2018-06-06,3.8513,628.85,2829.0
2018-06-07,3.9043,631.82,2845.45
2018-06-08,3.7091,630.9,2855.38
2018-06-12,3.7193,636.78,2858.52
2018-06-13,3.7216,632.41,2855.08
2018-06-14,3.8066,635.85,2860.01
2018-06-15,3.7295,633.85,2890.75
2018-06-18,3.747,637.13,2920.63
2018-06-19,3.7469,639.6,2920.03
2018-06-20,3.7721,638.78,2923.31
2018-06-21,3.7694,640.24,2944.19
2018-06-22,3.7856,636.71,2914.28
2018-06-25,3.7745,639.96,2929.12
2018-06-26,3.8019,640.88,2922.77
2018-06-27,3.8624,645.63,2935.07
2018-06-28,3.8605,649.92,2946.42
2018-06-29,3.8765,654.35,2930.5
2018-07-03,3.8974,649.85,2901.89
2018-07-04,3.9137,652.34,2906.26
2018-07-05,3.932,656.45,2874.18
2018-07-06,3.8629,656.78,2871.39
2018-07-09,3.8725,651.93,2883.09
2018-07-10,3.8147,646.91,2868.14
2018-07-11,3.8763,653.16,2893.15
2018-07-12,3.8809,647.53,2871.73
2018-07-13,3.8518,650.72,2862.0
2018-07-16,3.8604,650.33,2868.81
2018-07-17,3.8386,653.43,2867.75
2018-07-18,3.8492,653.33,2863.46
2018-07-19,3.8313,662.55,2884.0
2018-07-23,3.783,663.51,2904.75
2018-07-24,3.7488,654.57,2893.73
2018-07-25,3.6906,649.29,2881.6
2018-07-26,3.7471,647.25,2879.77
2018-07-27,3.7121,642.91,2886.02
2018-07-30,3.7297,638.41,2868.72
2018-07-31,3.7574,636.66,2888.66
2018-08-01,3.7503,641.45,2894.23
2018-08-02,3.7496,644.68,2903.61
2018-08-03,3.7074,642.8,2889.83
2018-08-06,3.7364,646.76,2901.21
2018-08-08,3.772,645.46,2909.0
2018-08-09,3.8005,647.66,2915.51
2018-08-10,3.8618,654.93,2940.75
2018-08-13,3.8836,661.33,3003.44
2018-08-14,3.8671,665.03,3002.65
2018-08-15,3.9047,664.42,3052.1
2018-08-16,3.9069,665.93,3024.25
2018-08-17,3.9104,670.26,3020.0
2018-08-21,4.0483,663.52,2990.96
2018-08-22,4.0433,663.03,2965.64
2018-08-23,4.1135,667.95,2985.69
2018-08-24,4.104,660.75,2954.1
2018-08-27,4.0814,658.02,2933.85
2018-08-28,4.1375,662.54,2965.0
2018-08-29,4.1063,666.17,3000.0
2018-08-30,4.1492,678.28,3025.0
2018-08-31,4.054,682.74,3053.5
2018-09-03,4.1582,684.76,3046.15
2018-09-04,4.1605,693.07,3089.95
2018-09-05,4.1461,687.84,3093.78
2018-09-06,4.0587,689.1,3093.25
2018-09-07,4.1117,690.72,3070.93
2018-09-10,4.0868,696.73,3066.0
2018-09-11,4.1532,696.66,3088.0
2018-09-12,4.1617,689.44,3055.0
2018-09-13,4.207,680.93,3019.7
2018-09-14,4.1741,687.43,3026.0
2018-09-17,4.1343,687.0,3013.25
2018-09-18,4.1635,687.0,3007.1
2018-09-19,4.1287,687.0,3019.1
2018-09-20,4.0772,669.32,3014.5
2018-09-21,4.0489,664.13,3007.66
2018-09-24,4.0901,670.3,2992.25
2018-09-25,4.076,667.73,3001.0
2018-09-26,4.0345,663.03,3000.0
2018-09-27,4.0128,660.01,2990.0
2018-09-28,4.0493,656.85,2972.0
2018-10-01,4.0187,656.65,2996.13
2018-10-02,3.9406,658.55,3016.65
2018-10-03,3.9022,661.03,3015.88
2018-10-04,3.8743,675.35,3034.82
2018-10-05,3.8393,677.33,3031.15
2018-10-08,3.7792,681.59,3045.63
2018-10-09,3.7152,682.3,3060.56
2018-10-10,3.7564,685.75,3094.0
2018-10-11,3.781,680.55,3087.5
2018-10-12,3.7646,679.58,3094.93
2018-10-16,3.7248,669.35,3052.57
2018-10-17,3.6876,671.26,3067.1
2018-10-18,3.7214,677.18,3092.35
2018-10-19,3.7148,680.63,3077.83
2018-10-22,3.687,683.06,3085.65
2018-10-23,3.6944,684.25,3119.27
2018-10-24,3.7345,688.88,3165.63
2018-10-25,3.705,687.66,3172.0
2018-10-26,3.6421,687.73,3181.06
2018-10-29,3.7194,690.34,3186.6
2018-10-30,3.6972,693.6,3209.0
2018-10-31,3.7224,696.64,3220.55
2018-11-01,3.6998,675.55,3195.06
2018-11-02,3.798,675.55,3183.38
2018-11-06,3.7635,679.53,3150.2
2018-11-07,3.7381,676.32,3141.39
2018-11-08,3.7608,676.38,3144.19
2018-11-09,3.7303,684.8,3179.48
2018-11-13,3.8103,692.02,3189.65
2018-11-14,3.7848,682.81,3202.07
2018-11-15,3.798,675.96,3190.48
2018-11-16,3.739,670.83,3167.43
2018-11-19,3.7598,668.43,3175.6
2018-11-20,3.7645,671.46,3198.25
2018-11-21,3.7975,667.6,3190.13
2018-11-22,3.804,668.6,3188.0
2018-11-23,3.828,675.65,3227.52
2018-11-26,3.9337,676.8,3244.6
2018-11-27,3.8772,675.29,3250.33
2018-11-28,3.8544,675.23,3275.85
2018-11-29,3.8525,669.57,3238.48
2018-11-30,3.8663,672.55,3234.25
2018-12-03,3.8447,668.75,3196.72
2018-12-04,3.8493,667.65,3176.8
2018-12-05,3.8654,672.85,3162.43
2018-12-06,3.8821,678.52,3187.06
2018-12-07,3.9079,675.13,3153.81
2018-12-10,3.9229,680.3,3189.85
2018-12-11,3.9003,682.81,3186.46
2018-12-12,3.8531,677.75,3169.8
2018-12-13,3.8909,681.77,3179.0
2018-12-14,3.9135,685.1,3196.43
2018-12-17,3.902,686.48,3181.5
2018-12-18,3.9092,688.81,3205.84
2018-12-19,3.8952,687.87,3220.95
2018-12-20,3.8442,691.15,3268.5
2018-12-21,3.9,692.38,3292.0
2018-12-24,3.8924,688.75,3296.75
2018-12-26,3.9281,693.52,3284.0
2018-12-27,3.8759,697.76,3279.07
2018-12-28,3.8767,693.6,3253.0
2018-12-31,3.8745,683.73,3249.75
2019-01-02,3.7859,697.48,3238.35
2019-01-03,3.7594,695.5,3244.0
2019-01-04,3.7155,682.35,3192.57
2019-01-07,3.7327,679.91,3208.56
2019-01-08,3.7139,680.17,3165.96
2019-01-09,3.6808,676.98,3127.93
2019-01-10,3.7118,675.78,3136.25
2019-01-11,3.7136,674.56,3152.78
2019-01-14,3.6976,673.15,3140.75
2019-01-15,3.72,674.81,3142.05
2019-01-16,3.7368,671.13,3117.63
2019-01-17,3.746,671.15,3133.3
2019-01-18,3.7544,669.33,3124.75
2019-01-21,3.7601,672.48,3121.66
2019-01-22,3.8047,671.93,3145.77
2019-01-23,3.7593,672.61,3146.1
2019-01-24,3.7708,670.83,3171.35
2019-01-25,3.762,667.2,3151.5
2019-01-28,3.7661,672.44,3159.02
2019-01-29,3.7257,667.68,3155.43
2019-01-30,3.6794,667.5,3163.92
2019-01-31,3.6468,654.45,3107.0
2019-02-01,3.6568,652.1,3090.42
2019-02-04,3.6666,651.14,3088.02
2019-02-05,3.6666,651.8,3089.4
2019-02-06,3.7006,654.65,3105.13
2019-02-07,3.7171,655.26,3118.2
2019-02-08,3.732,658.83,3116.2
2019-02-11,3.7558,663.05,3139.7
2019-02-12,3.712,660.65,3126.6
2019-02-13,3.7592,663.68,3131.1
2019-02-14,3.7188,666.85,3151.52
2019-02-15,3.7014,663.89,3141.79
2019-02-18,3.7354,660.98,3126.35
2019-02-19,3.7218,656.93,3141.4
2019-02-20,3.7303,652.79,3110.7
2019-02-21,3.7627,654.15,3123.55
2019-02-22,3.747,651.05,3105.75
2019-02-25,3.7476,649.57,3105.55
2019-02-26,3.7489,649.05,3083.45
2019-02-27,3.7295,650.81,3071.18
2019-02-28,3.7568,654.63,3080.38
2019-03-01,3.7786,658.47,3096.13
2019-03-04,3.8464,658.83,3093.71
2019-03-05,3.8464,656.93,3099.93
2019-03-06,3.8393,659.15,3106.2
2019-03-07,3.8759,665.74,3143.35
2019-03-08,3.8658,671.47,3174.5
2019-03-11,3.841,670.62,3178.55
2019-03-12,3.8114,666.48,3150.75
2019-03-13,3.817,668.69,3145.52
2019-03-14,3.8447,671.17,3144.65
2019-03-15,3.8144,668.79,3124.08
2019-03-18,3.7917,665.88,3102.54
2019-03-19,3.7891,665.69,3094.65
2019-03-20,3.7763,665.97,3092.59
2019-03-21,3.7932,669.53,3082.08
2019-03-22,3.9065,680.0,3126.06
2019-03-26,3.8754,680.75,3145.52
2019-03-27,3.994,683.25,3186.45
2019-03-28,3.901,683.32,3191.0
2019-03-29,3.9205,679.7,3186.0
2019-04-01,3.851,671.79,3146.74
2019-04-02,3.8537,673.23,3143.2
2019-04-03,3.8711,666.66,3128.68
2019-04-04,3.8588,665.57,3132.9
2019-04-05,3.8735,664.67,3126.35
2019-04-08,3.8509,663.7,3115.22
2019-04-09,3.8505,663.96,3105.18
2019-04-10,3.8251,661.99,3095.67
2019-04-11,3.8604,665.2,3113.59
2019-04-12,3.8816,660.99,3109.0
2019-04-15,3.8723,663.12,3136.17
2019-04-16,3.9049,662.7,3160.71
2019-04-17,3.9408,661.08,3160.87
2019-04-18,3.9271,662.38,3160.48
2019-04-22,3.9363,663.94,3139.4
2019-04-23,3.9216,667.84,3177.88
2019-04-24,3.9922,672.7,3195.23
2019-04-25,3.9501,675.38,3233.0
2019-04-26,3.9315,674.51,3237.98
2019-04-29,3.9431,679.55,3247.87
2019-04-30,3.921,676.7,3233.95
2019-05-02,3.966,681.48,3262.9
2019-05-03,3.938,677.89,3240.52
2019-05-06,3.9697,678.38,3254.1
2019-05-07,3.9705,684.88,3297.0
2019-05-08,3.9286,684.18,3290.09
2019-05-09,3.9472,684.77,3278.0
2019-05-10,3.9537,686.53,3274.25
2019-05-13,3.9937,693.56,3274.3
2019-05-14,3.9762,690.88,3284.72
2019-05-15,4.0017,690.9,3296.2
2019-05-16,4.0449,693.7,3290.14
2019-05-17,4.0991,695.72,3290.27
2019-05-20,4.0966,696.22,3341.81
2019-05-21,4.0392,693.28,3344.45
2019-05-22,4.0402,697.12,3335.85
2019-05-23,4.0408,696.87,3378.2
2019-05-24,4.0227,694.59,3358.77
2019-05-27,4.0422,698.61,3358.68
2019-05-28,4.0253,707.18,3379.55
2019-05-29,3.9732,705.77,3352.8
2019-05-30,3.982,709.3,3363.98
2019-05-31,3.9232,710.36,3379.0
2019-06-04,3.8568,694.24,3292.38
2019-06-05,3.8812,694.09,3305.98
2019-06-06,3.8812,692.42,3291.27
2019-06-07,3.8795,691.92,3268.75
2019-06-10,3.8888,697.95,3258.72
2019-06-11,3.8579,692.76,3259.01
2019-06-12,3.8674,695.69,3269.0
2019-06-13,3.8491,696.05,3268.13
2019-06-14,3.8967,699.89,3273.88
2019-06-17,3.8891,700.38,3285.9
2019-06-18,3.8606,696.3,3255.7
2019-06-19,3.8395,692.25,3241.0
2019-06-20,3.8607,683.55,3193.99
2019-06-21,3.8216,684.3,3203.05
2019-06-25,3.8492,681.03,3190.68
2019-06-26,3.8441,679.9,3183.94
2019-06-27,3.8197,680.24,3197.65
2019-06-28,3.8499,678.72,3211.65
2019-07-02,3.8482,680.38,3209.95
2019-07-03,3.8295,679.21,3195.35
2019-07-04,3.8021,679.05,3198.11
2019-07-05,3.8217,683.47,3210.13
2019-07-08,3.8071,686.86,3217.98
2019-07-09,3.791,689.69,3218.5
2019-07-10,3.7543,686.16,3206.5
2019-07-11,3.7547,681.52,3199.35
2019-07-12,3.7369,679.37,3192.9
2019-07-15,3.757,680.65,3190.9
2019-07-16,3.7694,687.53,3199.95
2019-07-17,3.765,682.06,3185.25
2019-07-18,3.7215,684.14,3176.5
2019-07-19,3.7492,686.83,3173.4
2019-07-22,3.7406,688.77,3175.88
2019-07-23,3.7749,693.04,3188.57
2019-07-24,3.7755,690.35,3198.8
2019-07-25,3.7792,696.08,3217.58
2019-07-26,3.7775,694.93,3237.55
2019-07-29,3.7818,697.21,3285.01
2019-07-30,3.7908,701.3,3302.82
2019-07-31,3.8148,697.1,3280.19
2019-08-01,3.8404,705.42,3340.85
2019-08-02,3.8895,713.16,3384.5
2019-08-05,3.9773,720.7,3456.41
2019-08-06,3.9618,715.93,3428.23
2019-08-08,3.9198,709.26,3369.32
2019-08-09,3.9418,711.53,3395.5
2019-08-12,3.9845,714.06,3426.76
2019-08-13,3.9671,705.15,3412.98
2019-08-14,4.052,711.38,3459.13
2019-08-15,3.9925,709.5,3471.73
2019-08-16,4.0059,708.63,3426.75
2019-08-20,4.0555,710.64,3408.98
2019-08-21,4.027,711.09,3377.6
2019-08-22,4.0713,713.62,3390.5
2019-08-23,4.1223,718.16,3423.0
2019-08-26,4.1569,719.81,3444.77
2019-08-27,4.1305,722.34,3469.98
2019-08-28,4.1682,722.43,3477.05
2019-08-29,4.1706,721.22,3439.08
2019-08-30,4.1453,721.7,3442.35
2019-09-02,4.188,724.87,3459.0
2019-09-03,4.1677,725.74,3443.23
2019-09-04,4.0949,723.59,3397.7
2019-09-05,4.1096,715.09,3380.8
2019-09-06,4.0605,712.25,3357.25
2019-09-09,4.0962,715.03,3371.82
2019-09-10,4.0814,711.74,3362.52
2019-09-11,4.0679,715.3,3375.05
2019-09-12,4.062,709.72,3366.6
2019-09-13,4.0871,707.17,3363.5
2019-09-16,4.0804,709.18,3364.48
2019-09-17,4.0775,714.25,3385.48
2019-09-18,4.1109,715.65,3373.75
2019-09-19,4.1673,715.65,3384.75
2019-09-20,4.147,715.65,3416.2
2019-09-23,4.1646,722.28,3437.0
2019-09-24,4.1655,724.05,3435.25
2019-09-25,4.148,727.65,3431.52
2019-09-26,4.1691,727.13,3448.38
2019-09-27,4.1597,726.78,3459.8
2019-09-30,4.1562,728.41,3477.03
2019-10-01,4.1594,728.82,3496.1
2019-10-02,4.1297,725.53,3497.36
2019-10-03,4.0815,717.5,3450.55
2019-10-04,4.0561,715.8,3436.0
2019-10-07,4.1074,718.16,3452.48
2019-10-08,4.0953,724.7,3453.45
2019-10-09,4.1098,724.15,3467.75
2019-10-10,4.1083,718.15,3459.13
2019-10-11,4.1098,710.4,3431.02
2019-10-14,4.1263,712.55,3431.46
2019-10-15,4.1803,716.24,3451.7
2019-10-16,4.1544,717.07,3459.27
2019-10-17,4.1641,712.08,3451.5
2019-10-18,4.1127,711.84,3425.65
2019-10-21,4.1296,727.1,3448.52
2019-10-22,4.083,723.88,3432.2
2019-10-23,4.0364,726.22,3393.85
2019-10-24,4.0429,724.3,3406.07
2019-10-25,4.0031,727.95,3395.73
2019-10-28,3.9925,723.95,3395.25
2019-10-29,3.9992,727.2,3377.02
2019-10-30,3.992,738.58,3389.65
2019-10-31,4.0183,740.5,3379.55
2019-11-01,3.9914,740.5,3325.7
2019-11-04,4.0173,740.15,3339.19
2019-11-05,3.9926,748.5,3311.93
2019-11-06,4.0748,741.13,3338.0
2019-11-07,4.101,741.63,3319.77
2019-11-08,4.1676,747.65,3339.41
2019-11-11,4.1478,760.42,3341.01
2019-11-12,4.1642,783.83,3409.0
2019-11-13,4.1768,795.03,3428.85
2019-11-14,4.1892,803.68,3453.9
2019-11-15,4.16,777.34,3426.23
2019-11-18,4.2087,772.77,3442.27
2019-11-19,4.1994,786.85,3439.5
2019-11-20,4.2032,795.47,3442.7
2019-11-21,4.195,795.32,3420.4
2019-11-22,4.196,798.99,3425.0
2019-11-25,4.2276,795.64,3435.15
2019-11-26,4.2386,799.27,3475.95
2019-11-27,4.2592,818.99,3509.02
2019-11-28,4.2119,828.61,3513.0
2019-11-29,4.2372,810.47,3516.93
2019-12-02,4.2169,803.38,3508.77
2019-12-03,4.2049,802.85,3504.4
2019-12-04,4.2069,791.2,3471.0
2019-12-05,4.1873,783.28,3458.45
2019-12-06,4.1394,778.23,3425.13
2019-12-09,4.1399,775.79,3418.88
2019-12-10,4.1455,778.9,3405.35
2019-12-11,4.1179,769.67,3376.3
2019-12-12,4.091,769.46,3373.05
2019-12-13,4.1076,763.72,3375.85
2019-12-16,4.0581,762.05,3354.55
2019-12-17,4.0721,756.26,3343.04
2019-12-18,4.0674,752.39,3327.55
2019-12-19,4.0654,753.48,3315.5
2019-12-20,4.0978,753.15,3331.7
2019-12-23,4.0785,754.43,3312.75
2019-12-24,4.0907,751.54,3299.0
2019-12-26,4.0538,746.01,3286.2
2019-12-27,4.0469,747.27,3301.25
2019-12-30,4.0227,751.89,3287.5
2019-12-31,4.0304,751.75,3277.14
2020-01-02,4.024,750.97,3255.95
2020-01-03,4.0588,756.19,3263.95
2020-01-06,4.0644,772.4,3262.05
2020-01-07,4.0658,769.09,3273.0
2020-01-08,4.0649,761.55,3246.88
2020-01-09,4.0898,767.22,3255.98
2020-01-10,4.0981,772.09,3271.95
2020-01-13,4.1425,775.36,3269.45
2020-01-14,4.1319,771.38,3286.52
2020-01-15,4.1831,775.09,3298.9
2020-01-16,4.1839,775.92,3322.4
2020-01-17,4.1616,772.66,3332.0
2020-01-20,4.1873,769.51,3332.52
2020-01-21,4.2136,773.37,3353.52
2020-01-22,4.1805,772.01,3332.38
2020-01-23,4.17,776.72,3360.96
2020-01-24,4.1826,777.62,3366.05
2020-01-27,4.2108,791.24,3400.13
2020-01-28,4.1904,788.45,3385.6
2020-01-29,4.225,791.62,3389.05
2020-01-30,4.2472,796.15,3414.75
2020-01-31,4.2829,800.49,3420.65
2020-02-03,4.2469,788.79,3395.75
2020-02-04,4.2546,781.56,3361.45
2020-02-05,4.2412,778.22,3362.48
2020-02-06,4.2825,783.85,3380.15
2020-02-07,4.3175,790.86,3414.45
2020-02-10,4.3255,795.85,3453.7
2020-02-11,4.3302,792.64,3420.43
2020-02-12,4.3529,790.07,3388.63
2020-02-13,4.3537,795.4,3376.52
2020-02-14,4.2915,791.38,3392.1
2020-02-17,4.3277,793.17,3397.77
2020-02-18,4.3622,796.9,3407.73
2020-02-19,4.3639,798.89,3391.07
2020-02-20,4.3904,806.74,3403.5
2020-02-21,4.3885,802.71,3381.61
2020-02-24,4.3468,807.88,3432.47
2020-02-25,4.3468,811.33,3430.44
2020-02-26,4.4496,810.22,3451.74
2020-02-27,4.4911,814.97,3476.44
2020-02-28,4.472,820.78,3529.05
2020-03-02,4.4744,812.78,3495.55
2020-03-03,4.5078,807.25,3459.59
2020-03-04,4.5793,816.77,3473.82
2020-03-05,4.6167,823.2,3522.0
2020-03-06,4.6274,826.47,3586.14
2020-03-09,4.722,842.14,3792.83
2020-03-10,4.6428,835.85,3795.93
2020-03-11,4.8152,835.8,3849.96
2020-03-12,4.7955,853.83,3951.57
2020-03-13,4.8345,838.0,3981.25
2020-03-16,5.0004,854.6,4090.0
2020-03-17,5.0092,848.43,4022.8
2020-03-18,5.1089,867.52,4100.77
2020-03-19,5.0961,862.0,4106.38
2020-03-20,5.064,863.72,4092.34
2020-03-24,5.0972,844.5,4104.03
2020-03-25,5.0363,844.28,4079.91
2020-03-26,5.0234,827.5,3990.35
2020-03-27,5.1003,834.7,4037.79
2020-03-30,5.1937,852.17,4060.75
2020-03-31,5.2059,855.15,4055.75
2020-04-01,5.25,861.32,4063.5
2020-04-02,5.254,859.0,4049.5
2020-04-03,5.3519,865.19,4015.0
2020-04-06,5.2822,851.77,3978.85
2020-04-07,5.2237,854.33,3910.77
2020-04-08,5.1219,848.75,3895.2
2020-04-13,5.2012,850.92,3871.75
2020-04-14,5.1635,850.92,3854.08
2020-04-15,5.238,853.8,3892.78
2020-04-16,5.2342,853.11,3931.11
2020-04-17,5.2349,854.22,3940.98
2020-04-20,5.317,854.15,3977.8
2020-04-21,5.338,858.83,4047.6
2020-04-22,5.4579,857.19,4032.16
2020-04-23,5.5358,858.83,4022.77
2020-04-24,5.5822,858.8,4043.2
2020-04-27,5.6509,859.68,4060.55
2020-04-28,5.5004,845.4,4042.31
2020-04-29,5.3365,835.05,3924.3
2020-04-30,5.4866,835.58,3942.86
2020-05-04,5.5441,836.47,3988.38
2020-05-05,5.5788,834.08,3933.23
2020-05-06,5.7179,839.3,3965.09
2020-05-07,5.8361,834.85,3924.38
2020-05-08,5.7347,826.9,3893.9
2020-05-11,5.8189,824.02,3898.13
2020-05-12,5.8863,822.45,3881.85
2020-05-13,5.887,817.88,3912.86
2020-05-14,5.8123,821.26,3942.82
2020-05-15,5.8562,826.35,3914.45
2020-05-18,5.7162,820.87,3852.52
2020-05-19,5.7573,818.15,3834.55
2020-05-20,5.6933,802.78,3814.7
2020-05-21,5.5536,820.74,3769.55
2020-05-22,5.5321,805.86,3780.68
2020-05-26,5.3502,805.81,3727.77
2020-05-27,5.2728,821.5,3733.65
2020-05-28,5.409,808.13,3699.4
2020-05-29,5.3363,806.63,3732.0
2020-06-01,5.3663,793.78,3718.97
2020-06-02,5.2026,780.36,3636.63
2020-06-03,5.065,770.57,3606.95
2020-06-04,5.1181,771.43,3590.75
2020-06-05,4.9619,769.1,3575.13
2020-06-08,4.8201,768.58,3607.38
2020-06-09,4.901,770.0,3657.38
2020-06-10,4.975,772.25,3673.38
2020-06-11,5.1911,787.43,3774.11
2020-06-12,5.0497,793.75,3779.15
2020-06-16,5.2445,785.45,3749.55
2020-06-17,5.2284,796.85,3748.91
2020-06-18,5.3781,815.9,3753.15
2020-06-19,5.3114,815.57,3740.7
2020-06-23,5.1544,818.6,3699.63
2020-06-24,5.3476,819.15,3727.45
2020-06-25,5.3627,811.81,3731.52
2020-06-26,5.4859,818.05,3750.17
2020-06-30,5.4676,821.22,3757.75
2020-07-01,5.3198,813.84,3715.55
2020-07-02,5.3622,802.17,3642.8
2020-07-03,5.3157,802.33,3651.68
2020-07-06,5.3576,798.28,3637.19
2020-07-07,5.3814,792.2,3625.61
2020-07-08,5.3386,785.45,3641.33
2020-07-09,5.3435,788.08,3622.75
2020-07-10,5.3254,796.74,3621.61
2020-07-13,5.4061,786.42,3620.45
2020-07-14,5.3685,787.79,3623.05
2020-07-15,5.3705,788.7,3623.2
2020-07-16,5.3315,782.03,3643.07
2020-07-17,5.3862,785.25,3650.9
2020-07-21,5.1733,773.58,3623.19
2020-07-22,5.1184,768.59,3638.07
2020-07-23,5.2142,767.39,3668.45
2020-07-24,5.2324,776.0,3693.28
2020-07-27,5.1506,769.28,3677.7
2020-07-28,5.157,767.05,3724.9
2020-07-29,5.1695,756.13,3705.97
2020-07-30,5.1552,759.53,3723.53
2020-07-31,5.221,757.77,3732.83
2020-08-03,5.322,761.06,3768.9
2020-08-04,5.2865,771.47,3780.49
2020-08-05,5.2936,777.22,3776.23
2020-08-06,5.3325,772.2,3741.5
2020-08-07,5.4384,787.68,3772.64
2020-08-10,5.4813,802.88,3774.4
2020-08-11,5.3813,792.63,3741.4
2020-08-12,5.4307,792.7,3758.25
2020-08-13,5.3702,792.72,3771.45
2020-08-14,5.4231,798.03,3792.27
2020-08-18,5.4679,795.05,3782.8
2020-08-19,5.5573,783.59,3758.04
2020-08-20,5.559,788.22,3803.35
2020-08-21,5.6202,793.8,3837.7
2020-08-24,5.6111,783.77,3855.84
2020-08-25,5.5088,785.79,3868.18
2020-08-26,5.6118,785.96,3835.95
2020-08-27,5.5697,785.16,3815.68
2020-08-28,5.3891,778.6,3745.28
2020-08-31,5.4945,776.65,3741.1
2020-09-01,5.3969,771.25,3678.55
2020-09-02,5.3423,770.87,3655.3
2020-09-03,5.2926,775.13,3693.1
2020-09-04,5.3016,773.24,3715.38
2020-09-08,5.3622,772.75,3738.2
2020-09-09,5.3085,767.47,3715.93
2020-09-10,5.3203,770.53,3708.36
2020-09-11,5.3196,768.84,3708.25
2020-09-14,5.2715,764.1,3698.02
2020-09-15,5.2769,761.63,3700.7
2020-09-16,5.2377,760.7,3686.93
2020-09-17,5.2395,763.29,3715.94
2020-09-18,5.3885,773.96,3736.96
2020-09-21,5.4147,773.5,3790.18
2020-09-22,5.4719,776.22,3828.88
2020-09-23,5.5964,781.92,3864.04
2020-09-24,5.5102,784.22,3827.5
2020-09-25,5.5626,787.05,3887.15
